,n_jogos_com_mecanica,ano_publicacao,ano_nacional,qt_jogadores_min,qt_jogadores_max,vl_tempo_jogo,idade_minima,qt_tem,qt_teve,qt_favorito,qt_quer,qt_jogou,n_mecanicas,n_categorias,nota_media,qt_avaliacoes
Cartas de Comando,9,0.008519173699445468,0.04424546785854236,-0.047632408753835814,-0.0014379645483731185,-0.005202641431908728,-0.02534555170646038,-0.031509633745393166,-0.03481070858651593,-0.030001736442858317,-0.023857342821030143,-0.043199990342087664,0.0668446323589192,0.023223395829387074,0.046014380248083575,-0.03834511628991156
Cenário / Missão / Campanha,70,0.015586453427018235,0.04494368702125068,-0.18712213387786372,-0.03535563187874088,0.027800713514230052,0.08551095689661187,-0.014142384428898137,-0.0057007480504991034,-0.007005116013025921,0.03172219845973324,-0.08428674546838098,0.21728235852401245,0.08936256400581792,0.09576097193192046,-0.05518626958470171
Cerco de Área,14,-0.26973147916456874,-0.09267838820748409,-0.03809647211374524,-0.018248748184053018,0.03400664294061141,0.0017737209316048084,0.03615617831961868,0.06908110951396601,0.0739273678482718,0.03720472921921175,0.04506082542294016,0.036172715241325176,-0.08560063475008792,-0.06051556615243736,0.0496058034532555
Cobertura de Grade,16,0.008384755325432845,0.04752012662045273,-0.023496404805940126,0.2227252405532208,-0.0436427362940581,-0.07198970185971726,0.005580359137387841,0.011599075103188559,-0.002468427481529912,0.017641277893491177,0.024226774823154128,0.14640099613623742,0.07409890191901318,-0.028966690200900383,0.011571043444857702
Colecionar Conjuntos,188,0.018823387588430975,-0.08265128026956452,0.014116463091733901,-0.05082839789863238,-0.02824278076888912,-0.04598803040827502,0.07183486023164777,0.08225085677212977,0.05466388994666464,0.05511853134312584,0.10597078821833725,0.10203861569246449,-0.15587162772748908,-0.10312248783121022,0.09535364347349753
Colocação de Peças,133,0.018543227002662203,0.02755587442586328,-0.08909235503358351,-0.03463545654468299,0.03669488655279955,-0.08443132168837737,0.007421480123334829,-0.008512425782364694,0.0042485793095446405,0.025826761856213347,0.02670395907525968,0.12000179126248084,-0.06416185195001213,0.004036120065295313,0.010489951557601797
Combinação,18,0.013442524087277785,0.09160824479052382,0.032186595834185316,0.01862900159413833,-0.12072383366774514,-0.13000548504776643,-0.005351994854493596,-0.06913243301785488,-0.02660539605534884,-0.07382958504375896,-0.019241599613204416,0.07277763810141945,0.11131741945188577,0.07252196771516979,-0.026771671269474
Compartilhamento entre Vizinhos,2,0.005410524087522274,0.04525211867546494,0.034129682040813014,0.017486482595849565,-0.05962949433255128,-0.08365446524260073,-0.03280918222245468,-0.0356618537244192,-0.02883163348723853,-0.04211654766847218,-0.03446171075574699,0.17477998649910587,0.1225800757140797,0.004548208434691683,-0.0311862954562677
Compra Aberta,121,0.0194442606608355,0.014153121428883223,-0.0014638312946990738,-0.04884733575799187,-0.014848428422456934,-0.04487869616622929,0.09445826049069048,0.02854127577691958,0.06752613924668918,0.08693559954679794,0.12085070318601467,0.196348088197543,-0.02835252460777797,-0.06407589715842821,0.0851407149758712
Compra Fechada,35,0.010371213125339042,-0.024180433794413255,0.011447981330509793,0.006565956062585741,-0.039972485678091044,-0.08858425502353756,0.05080865522044196,0.048617693691008344,0.05854950628095337,0.015714225068545664,0.05369413734318036,0.14670330896230677,0.04881671545426703,0.012485469516283123,0.05489706740905574
Compra Futura,15,-0.00017170618917476937,-0.06875214056562763,0.03191830913772439,-0.019441509805381292,0.04785439439592464,0.056095412417833945,0.047945530635772136,0.06577559980965988,0.07080149687073453,0.11659353056013802,0.09011071181382474,0.1365460550996057,-0.026901964553886742,0.019179009397548057,0.0695788381078164
Comprometer Forças,6,-0.0030992764269535886,-0.07364202753470005,0.01024222460038382,-0.001171477256226196,0.04386728861519257,0.0481375656016339,0.07287692358090575,0.10505867596073173,0.11676831644299926,0.13993338637609667,0.10653200091173151,0.18829561209366186,0.018919576325608485,0.018684681557954684,0.09111081014109627
Comunicação Limitada,13,0.007890711533764314,0.019049306084944477,-0.029505552649602713,-0.006221994993189426,-0.07185743641967166,-0.034467387014281814,0.06565722300611168,0.007408980590051975,0.03863628325092445,0.07940859147220274,0.028393785272413097,0.1181755342163594,0.1163302884031506,0.06664041112667073,0.03028874361479062
Conexões,21,0.0002832478316267661,-0.04507966523529476,0.03263507593867601,-0.002216435637750898,0.0363582342700339,-0.04139086227493734,0.019253286888959463,0.006203425855099664,0.012920842913418242,-0.0035244930302886232,0.030587691918709255,0.22233195067996336,-0.036816214817703564,0.03266097542261043,0.02939744158223568
Construção a partir de Modelo,39,0.01254061009271562,0.013903138841306228,-0.022540898571581,-0.02050991309896363,-0.09856837316556764,-0.12833354935793082,0.0784961717017536,0.012518186988938113,0.03287218308443566,0.041945615216789155,0.10655137626923245,0.0455872708374322,0.0794759350787631,-0.1012859117715168,0.06832072476633999
"Construção de Baralho, Bolsas e Peças",92,0.015371650426112672,0.020711501553961065,-0.100103799333192,-0.060260786841892115,0.08040062408909326,0.11012558264056074,-0.04391832014142141,-0.028035603212571196,-0.005361994965244982,0.03211721307065644,-0.03554614868069783,0.12137713949563336,0.01946740138049797,0.08041209691325824,-0.04402528946563624
Construção de Redes e Rotas,52,0.00032954815378959546,-0.15085348518237157,0.07726355356545991,-0.012824568099840214,0.06883361560288759,-0.052888475940997506,0.06068241063037229,0.07418162662258168,0.08547503751110141,0.06676389096976322,0.08223745168573134,0.1594036053971003,-0.1593873096071743,0.004393205115660515,0.0857414680031441
Contratos,76,0.014234392799793633,-0.041194497385501794,-0.11192364304334806,-0.04029965380680562,0.05752596758762703,0.010628569181095912,0.07193951229180447,0.09188772873163685,0.1083693850661592,0.13496968403080706,0.13686159874736983,0.15768630223210936,-0.15184114095009404,-0.018428628431174873,0.10858740638729003
Cooperativo,119,0.021574439762104276,0.015049595825503167,-0.2839848407061937,0.005605237970652064,0.034091169635139335,0.04928147404500163,-0.002703271199722432,0.006790659592432821,0.010241872423315753,0.037642624230323676,-0.0925337057146464,0.10124005712229116,0.14867932244135126,0.09205848805402525,-0.050102708408668886
Correspondência Rápida,1,0.002822946135618399,0.03197450864564652,0.024115551833351276,0.03160398895167578,-0.04978987586644194,-0.05910906495515569,-0.023423920380966662,-0.025101716946572195,-0.019962984889615204,-0.03304014672985432,-0.023750265834816525,-0.038079286067506476,-0.04086950383181906,-0.034237291214863054,-0.02264675164605341
Corrida,37,0.00708623214692435,-0.0350248521239961,0.13051810409841524,-0.0008105529954314968,-0.014369042337674212,-0.007890107074241606,0.126094016978281,0.09616524179922575,0.10291026182621676,0.08579824649575735,0.13193140966569689,0.11771145895607084,0.039897296182827946,-0.014624573621008293,0.13418393223936423
Crescimento Automático de Recursos,20,0.00203132628950023,-0.04525441394308339,-0.12136630841910086,-0.020351215714152014,0.08585546325595803,0.06382850799998496,0.02267884259192824,0.08768574257868099,0.037007620478725564,0.0734196725141905,0.03311401383035099,0.13462337560743615,-0.06147142285743171,0.01320010414939879,0.03515258047424805
Criação de Baralho,10,0.006758164349781037,0.014028269193043926,-0.0565972717506911,-0.025005966621800952,-0.017133563073573665,0.05732054079931437,-0.015987441342715063,-0.02096021159191752,-0.012832006958104283,-0.022118328872285212,-0.038601435831811116,0.094480034815705,0.12499029346815206,0.07080891848203527,-0.03003320347734134
Dedução,33,0.009568343260628175,-0.006343274936318106,0.0992263256726946,0.09845635927438344,-0.10868109747937765,-0.08965175231405403,0.014792132821371696,-0.03998532771506492,-0.02848812776923886,-0.019709815016132143,0.0020292489804291346,-0.051209098665404344,0.10374577466257309,-0.06971524377415855,-0.011304674830262828
Desenhar,2,-0.003789136026672165,-0.01411945930006237,0.2035324834112709,0.0447277384152716,-0.054211528519331656,0.03884659192549896,0.007293650972441392,-0.0207838460578729,-0.012333063877214528,-0.01463799544048009,0.0026113746428015183,-0.04651542838307881,0.01948242390755624,-0.0434407624510318,-0.0027277642577774285
Desenhar Rota com Pincel Atômico,1,0.0028229461356184004,0.008002440421788042,-0.035733262935549806,-0.00689258514082675,-0.03830510124324639,0.03531731915488159,-0.018867210560157582,-0.02105099407083285,-0.019349424019774367,-0.03076229698596123,-0.021883932665903688,0.01404211998302574,-0.04086950383181906,-0.045371369658720906,-0.020521689912267056
Desenho de Linhas,1,0.001822892281895808,-0.003983593690141185,-0.03573326293554981,0.9170251930792361,-0.026820326620050808,-0.027633603585143288,-0.0015155009776064488,-0.008513042312591996,-0.01505449793088859,-0.02029503506759537,-0.0107392574572527,0.01404211998302574,0.03197784244770114,-0.03727385806318788,-0.01095891211022842
Deslizar / Empurrar,2,-0.0002508052135204589,-0.03956442128957406,-0.00822101830180165,-0.002944459268716942,0.035184907398790245,0.027710132182944467,0.00806239537873333,0.04664492263271318,0.015743449318791212,0.027807924621194864,0.018742411800948565,0.12314438969326273,-0.0062919890440745994,-0.02266941684377828,0.019753347574055037
Dilema do Prisioneiro,2,-0.0006046382948356294,-0.03956442128957403,0.20353248341127156,0.11283087796382676,0.07581965099793658,0.03884659192549898,0.0670421745503536,0.10329054815213265,0.08057993340028902,0.04089477700910729,0.04521240610841095,0.1010148482050443,-0.03206640199570545,-0.009060604204543294,0.07370049720395405
Eliminação de Jogadores,29,0.005947837454861612,0.0008223318240060049,0.08722910987428889,0.05335184096733786,-0.04949298615354755,0.030083107136547937,-0.018659083670027218,-0.036174506298665476,-0.01445405738455628,-0.0444746433775071,-0.03559174721689121,0.07327436621895361,0.1896855806963855,0.035142773085589024,-0.02672066921161905
Empilhar e Equilibrar,1,0.0033229730624796923,0.04396054275757573,-0.0357332629355498,0.002731558382298898,-0.03830510124324637,-0.09058452632516811,-0.012409356906825512,-0.023365692856969617,-0.01914490372982744,-0.02018656603217189,-0.017378071158099813,-0.017230723647293607,-0.00444583069205895,-0.046383558608162505,-0.018715387438548642
Empréstimos,11,-0.003174202318306452,-0.057000484106308855,0.007859944103740468,0.0003568262174935867,0.0929534011696744,0.04151950093906805,-0.004953777819161388,0.017315589113613923,0.016171152052747946,0.03281148095730659,0.013980542095142231,0.0944158645188282,-0.10336634697537497,0.05347479019280135,0.007147738921982791
Encadeamento,12,0.0017095372505782842,0.048879232498702754,-0.0028689349223233237,-0.015669304468770642,0.008834830585806128,-0.03696607428900994,0.0767994547661947,0.06054060838570072,0.06879158807740862,0.05449601711333252,0.07377549939232528,0.15826282532370795,-0.0049262669573579,-0.030313284759287417,0.07280542329513902
Escalada,2,0.003287525599631247,0.036770464678961015,-0.008221018301801641,-0.016565087178427963,-0.0704654259589903,-0.005699247044719077,0.06857966336293753,-0.0179174409111071,0.00894140746202694,-0.000898719326484032,0.055551363257726166,-0.05389194221248496,0.019482423907556248,-0.01765564376616549,0.029039024200246687
Escolha Narrativa,10,0.0032561851785747917,-0.02794431223254328,-0.07564981867666623,-0.006623201970098631,0.06330098825927008,0.05231051923844883,0.03368853929154089,0.08244747225684643,0.08359283685153356,0.13171518924351897,0.02508157188704473,0.3367315290435767,0.043823336181875956,0.028597458545076736,0.040035483410467865
Especulação de Commodities,10,-0.003906954035256167,-0.09662671820168597,-0.018492177898740643,-0.00968699607871567,0.09011250537021803,0.012230346751524662,0.058492906338079104,0.09736912734903741,0.038342825745727824,0.05498834810921666,0.06364106863058233,0.08452449395702533,-0.10691529877835108,-0.03230304472274879,0.07090088374120693
Eventos,30,0.004606312544383909,-0.037956834559015155,-0.010182535020527126,-0.01703454250761336,0.19918114475733173,0.11841813808627462,0.03611429484964939,0.09912710804450572,0.06257887131424603,0.08622227258784208,0.019996122617195924,0.23811505720220527,0.029485902474378066,0.04046690628652498,0.04018573565157871
Ficha de Vantagem,6,-0.0035090582605776335,-0.09819900023163806,0.010242224600383844,-0.013002237665639162,0.0972019390560452,0.02879149904778578,0.08359761601456067,0.14473635579171706,0.09321934010383262,0.09133141568462953,0.0699551849192352,0.15412400381405414,-0.08555511428912076,0.008730578175248553,0.09111081014109627
Fila de Ações,14,0.0010846456065527659,-0.06356774686947324,-0.021945848025623896,-0.028637319774807348,0.07842918759677106,0.07821859488527713,0.04954400229169949,0.11780285528429367,0.07784594591401571,0.09055136909139722,0.038743701374975,0.1880782623206322,-0.0462838960604156,0.019243157912160733,0.051254509211373124
Fila de Recursos,2,0.0032875255996312495,0.0028438486929454315,-0.05057171864441623,-0.009754773223572443,-3.1870387136506695e-05,-0.01683570678727358,-0.003618248794646935,-0.005905838391326579,-0.011319993813441133,0.000444505991923403,0.011025927359215067,0.03462622374038892,0.01948242390755631,-0.01335812398535439,-0.0035548285726608973
Fim por Morte Súbita,11,-0.0013515655638640755,-0.08248632896315937,0.06239833176234745,-0.03472391998428698,0.03248478196738421,0.008056442275003697,0.17669723371524365,0.16414727665548678,0.16974255502545627,0.13562623732533807,0.13027822448541437,0.19257558162559954,0.007272903682983181,0.003973906357579086,0.16324606038946468
Force sua sorte,39,0.009656346119555025,-0.015727453758218105,0.0760936640325057,0.039762593949508984,-0.0253815694897894,-0.024586520215217948,0.08158461473116702,0.02116499289948859,0.03900671395948462,0.06784847606435204,0.08208971631499805,0.09025491373289891,0.07347308759974955,0.007310668396074801,0.06535258172499023
Fundir e Espalhar,4,-0.0003552164394680004,0.040065557116446424,-0.011643461509339613,-0.018638462430786963,-0.017310483727580185,-0.05538970574799026,0.038880148787971566,-0.017643779892652454,-0.008755990105241673,0.006092205735473671,0.028321900088827907,0.06471234050009526,0.0823496440118753,-0.03971503020252744,0.010379505933977351
Gerenciamento de Mãos,264,0.02694921465442146,-0.05913089135398752,0.030006972024343943,-0.07497096327355905,0.02120558933542136,0.03767677431791751,0.07239586752198868,0.08679570673389642,0.08362740107257685,0.07494272230674824,0.04681579776873,0.15542633370007009,0.022271657136713224,0.0988642724946592,0.06265243875335172
Grade Hexagonal,51,0.005159614005059868,-0.0034004359352585826,-0.021332714193088766,-0.016137174725840364,0.14909877313927883,-0.0035489369486619935,0.06895809146987605,0.08708512549665674,0.13779420963188188,0.13725666113620666,0.07027322895404611,0.30286470151313316,-0.03828653536389721,0.08805069335434124,0.08251529015176719
Grade com Quadrados,21,0.004935092610959934,0.010674502403715232,-0.0071352674991369495,0.17259042597609453,-0.044199521726817126,-0.06579270825322589,0.0018406443060054907,0.021627637372585544,-0.0008963166064632835,0.015876807437190173,0.011016099133866343,0.15998827338623556,0.02772784209763876,-0.01756080933568534,0.011428060078800602
Habilidades 1 vez por Partida,16,0.007752701225874678,0.023278801712794922,-0.05375692614692366,-0.03274613484036565,0.019265199532884563,0.011561415058095062,0.10416176751266258,0.05968090735159258,0.12927430882939878,0.15037670718033988,0.08040753286395118,0.2149198867463783,0.009641523787707862,0.11074897101545646,0.0875088799758445
Impulso de Área,5,0.002966768407227772,-0.01968629289483034,0.05408355206353096,0.0018092393997521643,0.24549685050615053,0.015675021393404043,-0.0035206081273623756,0.0055658403454614536,0.04246919264345135,0.05677621326890448,-0.005369168389457741,0.15305952613318677,0.05537882738942051,0.11344422623311909,0.002850043034954945
Indução,1,0.0033229730624796928,0.04396054275757571,0.024115551833351324,0.012355701905424546,-0.04596161765871008,-0.09058452632516811,-0.01597022948202731,-0.024523042250038006,-0.02016750517956215,-0.02387451323657022,-0.01551173798918697,-0.03807928606750649,-0.004445830692058955,-0.0443591807092793,-0.019193526328650574
Influência / Maioria na Área,100,0.010471942676010159,-0.08071107765145993,0.0019045725797912152,-0.03084136100004759,0.20354838560421523,0.0773270386213298,-0.02751838066473471,0.05632166488795751,-0.011460099877109425,0.03120131819511538,-0.009454597246450201,0.1541892909410827,-0.0835720351132774,-0.01922027524679712,-0.004638465461583823
Investimento,7,-0.001989617412988888,-0.06519181267893026,-0.0040764752244104845,-0.007355885515120739,0.09004979327200947,0.03410884884517079,-0.006204211628429466,0.052071465110911215,-0.002349681432006091,0.015124064636877193,0.01878091122669276,0.09272265073265643,-0.10861148216072056,-0.037956570444517626,0.01490597056495122
Jogador Juiz,2,0.005410524087522276,0.06221542666847273,0.034129682040812986,0.01748648259584959,-0.06775644305238059,-0.10592738472770978,-0.028645150021706686,-0.035661853724419226,-0.028252736307939442,-0.04038954368766263,-0.029122431789950942,-0.039138914553672674,0.01948242390755624,-0.02839944321819304,-0.028855477841596106
Jogadores com Diferentes Habilidades,219,0.027572301294629106,-0.05581793375506551,-0.13132191247949343,-0.037760667123459324,0.19989708628849842,0.2096793407435128,0.029756003808143517,0.10310256778430196,0.12196431695906705,0.11153239959865946,-0.016997815405179337,0.30519952798488814,0.17405421656842723,0.10088262874566256,0.02960840956984589
Jogo em Equipe,35,0.011151684374365482,0.021551461220052304,-0.009311024815481352,0.05997724724833019,0.0443466121030507,0.0560725891562673,0.025007309831347194,0.008775246380877032,0.0483342352179745,0.08450841262997524,-0.009496619724521465,0.22082596669824578,0.14357037818186413,0.11430019456997978,0.005198541277086865
