,ano_publicacao,ano_nacional,qt_jogadores_min,qt_jogadores_max,vl_tempo_jogo,idade_minima,qt_tem,qt_teve,qt_favorito,qt_quer,qt_jogou,n_mecanicas,n_categorias,nota_media,qt_avaliacoes
Correspondência Rápida,0.9414256372442391,0.405142558492902,0.530140869362203,0.4106100663018011,0.19470800643457514,0.12358799598613011,0.5420068920232327,0.5134524309408768,0.6032970848291913,0.38966152279249033,0.5363914857195321,0.3214322023465887,0.28722443337479253,0.3727049058544387,0.5554963084757797
Corrida,0.8536614884280279,0.36180248106223734,0.0006452625224033572,0.9831676776623781,0.7083829463044194,0.8372803371475711,0.0009833715774289378,0.012111259260843993,0.007236331949420955,0.025263136958357413,0.0005624412897538648,0.002107942101007031,0.2988541500853683,0.7034400034991605,0.00045059038472728384
Crescimento Automático de Recursos,0.9578330105202179,0.23858799197785405,0.0015204510747815843,0.5962691350576513,0.025165500289209598,0.09629687830092612,0.5549360796746118,0.022209621461209292,0.33524886491452704,0.05566979701240282,0.38860189276400786,0.0004313422055796901,0.1092564265259113,0.7311484139757624,0.3600532857456927
Criação de Baralho,0.8603653207865583,0.7149938751033345,0.1403892905309916,0.5150607259732733,0.6555976773268948,0.1353809963252163,0.6772921591907477,0.5853204322163224,0.7383675398480007,0.5647606863659104,0.31483666815289363,0.013712016569019872,0.0010901345943842042,0.0649807695773374,0.434270026831438
Dedução,0.803315517114619,0.8688576307248249,0.009621658569921237,0.010200767794253794,0.004550391005343462,0.019374772585138207,0.7002055338681511,0.2977883683378079,0.45829137709336965,0.6079000205830928,0.957876092018821,0.18227324209229537,0.006775301752479769,0.06924507337002446,0.7685616011319923
Desenhar,0.9214343160139168,0.713222689832824,8.610142263775503e-08,0.24410245268074532,0.1579201118371203,0.3117708165519812,0.849428434409799,0.58848158719971,0.7481895674319696,0.7031807178531302,0.94580859834053,0.2257428610312405,0.6120475344411787,0.2579513823282195,0.9433972346977987
Desenhar Rota com Pincel Atômico,0.9414256372442391,0.8349966630075146,0.35216800240718393,0.8576172845733513,0.318568848418993,0.3578050847232513,0.6233308241025893,0.5836963319814621,0.6144791687142698,0.4231917029292512,0.568893761373336,0.7147247523074629,0.28722443337479253,0.23737542561245614,0.5931949282100832
Desenho de Linhas,0.9621563333978765,0.9174163871424191,0.35216800240718393,7.199015187418477e-273,0.4850349763855829,0.4718896566050525,0.968534211297656,0.8246341748493365,0.6951518830042169,0.5972838398882779,0.7798316671578115,0.7147247523074629,0.4050935617734149,0.3317812171504949,0.7754478153357752
Deslizar / Empurrar,0.9947913130974624,0.3029071476590069,0.8305570900433606,0.9389091361466403,0.359611421294304,0.4706628604140098,0.8337783789334665,0.22445222477154653,0.6819460469081905,0.46909775294453476,0.6256306086652533,0.0012928645853431382,0.8699084637771226,0.5551006014149469,0.6071074340568983
Dilema do Prisioneiro,0.9874433863412386,0.3029071476590069,8.610142263774648e-08,0.0032163206381468183,0.048115996314758304,0.3117708165519812,0.08063812403055083,0.007023118126205975,0.03565687475271355,0.28692623215360025,0.23902458109163577,0.008387880782618559,0.40379330096974797,0.813555430219186,0.05473788649746687
