place_id,nome,endereco,capital_busca,termos_busca,termos_alta_precisao,varejo_grande,grupo_categoria,categorias_google,avaliacao_media,volume_avaliacoes,status_google,site_ou_rede_social,instagram_usuario,link_google_maps,data_coleta,evidencia_espaco_jogo,relevante,observacao,tem_fotos_maps,fotos_comprovam,tem_instagram,instagram_comprova
ChIJjwkSmKCzGgcRqkbyspDe4IE,Hitech Arena,"Av. Jorge Amado, 1116 - Lj 03 - Jardins, Aracaju - SE, 49025-330, Brazil",Aracaju,loja de RPG,1,nao,loja,electronics_store;point_of_interest;store;establishment,4.8,244,OPERATIONAL,https://www.hitecharena.com.br/,,https://maps.google.com/?cid=9358724738734769834&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJv6qaRmazGgcRMXt_42QsQRM,Paraiba,"mercado Virgínia leite franco - R. João Pessoa - Centro, Aracaju - SE, 49010-130, Brazil",Aracaju,loja de card game,1,nao,loja,store;point_of_interest;establishment,3.3,244,OPERATIONAL,,,https://maps.google.com/?cid=1387438972031957809&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJL4mbQcBFAQcRtJiMU33FNL0,Kalunga - Parque Shopping Maceió,"Av. Comendador Gustavo Paiva, 5.945 Parque Shopping - Cruz das Almas, Maceió - AL, 57038-000, Brazil",Maceió,board game;loja de card game,1,nao,loja,store;point_of_interest;establishment,4.5,242,OPERATIONAL,https://www.kalunga.com.br/lojas/endereco/alagoas/21/horario-de-funcionamento/0214,,https://maps.google.com/?cid=13633739114020640948&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJe9btJaFZzpQRAGxgBZnQ7LA,Shinozaki,"R. Galvão Bueno, 40 - Lj 233 - Liberdade, São Paulo - SP, 01506-000, Brazil",São Paulo,loja de RPG,1,nao,loja,toy_store;store;point_of_interest;establishment,4.3,236,OPERATIONAL,https://www.shinozakistore.com.br/,,https://maps.google.com/?cid=12748794000817810432&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJF0HFVSSxGgcR8Iy5V5cSgyc,Pbkids,"Av. Delmiro Gouveia, 400 - 2° PISO LJ 254/55/56 - Coroa do Meio, Aracaju - SE, 49035-900, Brazil",Aracaju,board game;loja de card game,1,nao,loja,toy_store;store;point_of_interest;establishment,4.4,212,OPERATIONAL,https://www.pbkids.com.br/,,https://maps.google.com/?cid=2847139830649425136&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJORJxE81ZzpQRNp35MpSMmYM,Dragon Toys,"R. Augusta, 1524 - loja 34 - Consolação, São Paulo - SP, 01304-001, Brazil",São Paulo,loja de card game,1,nao,loja,store;point_of_interest;establishment,4.8,202,OPERATIONAL,http://www.dragontoys.com.br/,,https://maps.google.com/?cid=9482765058543557942&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJnXTWOm1bMpIR8PKv-GyPKeI,JR Gráfica Rápida e Copiadora,"R. Plácido de Castro, 7522 - Juscelino Kubitschek, Porto Velho - RO, 76829-386, Brazil",Porto Velho,loja de card game,1,nao,loja,consultant;service;manufacturer;point_of_interest;store;establishment,4.8,198,OPERATIONAL,https://i9ei.com.br/portoprintgrafica,,https://maps.google.com/?cid=16296714424808370928&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJcX0lfMqZpgARuKbpRaIZPtI,GOAT Gaming Center - Savassi,"R. Tomé de Souza, 810 - Savassi, Belo Horizonte - MG, 30140-131, Brazil",Belo Horizonte,loja de card game,1,nao,loja,store;point_of_interest;establishment,4.7,196,OPERATIONAL,https://goatgc.com.br/,,https://maps.google.com/?cid=15149574381269264056&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJlRLzrLgEFgcRpiceTD5Zevw,RGR Distribuidora,"R. Boa Vista de Brotas, 7 - Boa Vista de Brotas, Salvador - BA, 40240-340, Brazil",Boa Vista;Salvador,loja de card game,1,nao,loja,toy_store;store;point_of_interest;establishment,3.5,181,OPERATIONAL,http://www.rgrdistribuidora.com.br/,,https://maps.google.com/?cid=18192951768816428966&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJzX1WHgCzGgcRBlcpf2oa-LM,Kalunga,"Av. Ministro Geraldo Barreto Sobral, 215 - Jardins, Aracaju - SE, 49026-010, Brazil",Aracaju,loja de card game,1,nao,loja,store;point_of_interest;establishment,4.3,167,OPERATIONAL,https://www.kalunga.com.br/lojas/endereco/sergipe/19/horario-de-funcionamento/0232,,https://maps.google.com/?cid=12968144171715614470&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJGz4yXgmR9gcRSJSFrE6y3Sk,"LOJAS WIKI - PC’s, notebook’s e celulares","Av. Jerônimo de Albuquerque, 02 - COHAB Anil I, São Luís - MA, 65050-175, Brazil",São Luís,loja de RPG,1,nao,loja,electronics_store;store;point_of_interest;service;establishment,4.2,148,OPERATIONAL,https://www.lojaswiki.com.br/,,https://maps.google.com/?cid=3016763376379728968&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJNZfKyBPpS4oRojZ7L2_fa0Q,DOFAC Informática,"Av. Praia de Ponta Negra, 9175 - Ponta Negra, Natal - RN, 59092-100, Brazil",Natal,loja de card game,1,nao,loja,store;service;point_of_interest;establishment,4.9,148,OPERATIONAL,https://www.dofacinformatica.com.br/,,https://maps.google.com/?cid=4930279885718107810&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJuXaHIdPl3JQRVmUY3vFFg0M,tcgBR,"Av. da República, 6464 - Guaíra, Curitiba - PR, 80630-060, Brazil",Curitiba,loja de card game,1,nao,loja,toy_store;store;point_of_interest;establishment,5,147,OPERATIONAL,https://tcgbr.com/,,https://maps.google.com/?cid=4864808927605843286&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJdbHA1mzk3JQR6og5NL_0zss,Clube de Xadrez de Curitiba,"R. XV de Novembro, 266 - 9º andar - Centro, Curitiba - PR, 80020-919, Brazil",Curitiba,clube de jogos de tabuleiro,1,nao,outro,cultural_center;point_of_interest;association_or_organization;establishment,4.8,141,OPERATIONAL,http://www.cxc.org.br/,,https://maps.google.com/?cid=14685944536953882858&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJDUvadU23GgcROX0k2cKyDpg,MUNDO DOS ACESSORIOS,"FEIRA DO TURISTA - Av. Santos Dumont, 1813 - PRIMEIRA LOJA ENTRADA LJ-55 - Atalaia, Aracaju - SE, 49035-785, Brazil",Aracaju,loja de card game,1,nao,loja,cell_phone_store;toy_store;consultant;service;health;point_of_interest;store;establishment,4.9,136,OPERATIONAL,http://bit.ly/Whatsapplojamacessorios,,https://maps.google.com/?cid=10956891493375442233&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJm3tSIRcbFgcR-kMvtfMhgPA,Brinkarr Shopping Paseo,"RUA RUBENS GUELLI, 0013 SHOPPING PASEO ITAIGARA - LOJA 0131 - Itaigara, Salvador - BA, 41815-135, Brazil",Salvador,loja de card game,1,nao,loja,toy_store;store;point_of_interest;establishment,5,121,OPERATIONAL,,,https://maps.google.com/?cid=17329888696722211834&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJ5ytVcmFcMpIRaaN80JSj0JM,Neo Zeen Cyber Lan,"R. Três e Meio, 2341 - Cohab, Porto Velho - RO, 76806-170, Brazil",Porto Velho,loja de card game,1,nao,loja,electronics_store;store;point_of_interest;establishment,4.7,118,OPERATIONAL,,,https://maps.google.com/?cid=10651192978279539561&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJJ94z1ekFFgcR-Ew-PNxjByM,Inova Distribuidora,"Praça Barão do Rio Branco, 4 - Barris, Salvador - BA, 40070-045, Brazil",Rio Branco,loja de card game,1,nao,loja,electronics_store;store;point_of_interest;establishment,4.4,116,OPERATIONAL,https://www.instagram.com/inova_distribuidora_/,inova_distribuidora_,https://maps.google.com/?cid=2524095913719123192&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJb4eJJP1bzpQRx71OQ_oLMGA,Dream Up TCG,"Rua Loefgren, 927 - Vila Mariana, São Paulo - SP, 04040-030, Brazil",São Paulo,loja de card game,1,nao,loja,toy_store;store;point_of_interest;establishment,4.8,114,OPERATIONAL,https://www.dreamuptcg.com.br/,,https://maps.google.com/?cid=6931052996022156743&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJk2cz0P6ZpgARHSBEfc5JVdg,Pokémon-BH,"Av. Oiapoque, 156 - BOX 206/207/360/361 - Centro, Belo Horizonte - MG, 30111-070, Brazil",Belo Horizonte,loja de card game,1,nao,loja,electronics_store;store;point_of_interest;establishment,3.9,114,OPERATIONAL,,,https://maps.google.com/?cid=15588446836426547229&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJS57f-D8AswcRNeYmMDROVdw,PC ML,"Tv. Camaragibe, 196 - Mãe Luíza, Natal - RN, 59014-225, Brazil",Natal,loja de card game,1,nao,loja,electronics_store;store;point_of_interest;establishment,4.8,92,OPERATIONAL,https://www.facebook.com/pcmlinfor,,https://maps.google.com/?cid=15876682047417673269&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJxfqodPGzGgcRZ35wqWitP04,Conecte Tudo,"riomar shopping - Av. Delmiro Gouveia, 400 - loja 150 - Coroa do Meio, Aracaju - SE, 49035-500, Brazil",Aracaju,board game;loja de card game,1,nao,loja,electronics_store;store;point_of_interest;establishment,4.1,91,OPERATIONAL,http://www.conectetudoinformatica.com/,,https://maps.google.com/?cid=5638415923522076263&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJ7V4PGvOPpJIRdHptSa-eYUM,QG Nemesis,"R. Carlos Gomes, 138 - Lj 1 - Campina, Belém - PA, 66017-080, Brazil",Belém,loja de card game,1,nao,loja,internet_cafe;service;point_of_interest;store;establishment,4.7,81,OPERATIONAL,,,https://maps.google.com/?cid=4855336348970482292&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJGcYBKD9bMpIRKkPHoF1DamA,"Creative Lan House, Gráfica Rápida, Personalizados, Copiadora, Porto Impressos","R. Alexandre Guimarães, 8150 - Tancredo Neves, Porto Velho - RO, 76805-846, Brazil",Porto Velho,loja de card game,1,nao,loja,internet_cafe;electronics_store;store;service;point_of_interest;establishment,4.6,81,OPERATIONAL,,,https://maps.google.com/?cid=6947439444580844330&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJZ3iFPVmDmQARXFklBGwdbKk,Tholarian,"R. João de Deus Freitas, 37 - loja1 - Barreto, Niterói - RJ, 24110-216, Brazil",Rio de Janeiro,loja de jogos de tabuleiro,1,nao,loja,toy_store;point_of_interest;store;establishment,4.8,67,OPERATIONAL,,,https://maps.google.com/?cid=12208165039657802076&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJkVYmMsr1k5QR0TGqAKCrN7g,Geex Hobby Store,"R. Barão do Rio Branco, 1252 - Vila do Estadio, Pres. Prudente - SP, 19015-120, Brazil",Rio Branco,loja de card game,1,nao,loja,store;point_of_interest;establishment,4,66,OPERATIONAL,https://www.geexhobbystore.com.br/,,https://maps.google.com/?cid=13274267130392097233&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJAQDcKpyzGgcRN1_G4Z0SAKU,A Fusao,"R. José Freire, 548 - Salgado Filho, Aracaju - SE, 49020-410, Brazil",Aracaju,loja de card game,1,nao,outro,point_of_interest;association_or_organization;establishment,4.8,61,OPERATIONAL,,,https://maps.google.com/?cid=11889523485565148983&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJT3Ud_BThYY0RDxgj9z24HY8,Reabilitare Fisioterapia Especializada,"Av. Fab, 2557 - Santa Rita, Macapá - AP, 68901-259, Brazil",Macapá,loja de RPG,1,nao,outro,chiropractor;medical_clinic;point_of_interest;health;establishment,4.9,61,OPERATIONAL,https://www.fisioreabilitare.com/,,https://maps.google.com/?cid=10312601298027091983&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJcR7EocRcMpIR7yRsYSrJHSY,MEA SOLUCOES EM INFORMATICA & CELULARES,"R. Joaquim Nabuco, 2159 - Centro, Porto Velho - RO, 76801-101, Brazil",Porto Velho,loja de card game,1,nao,loja,cell_phone_store;electronics_store;manufacturer;supplier;store;service;point_of_interest;establishment,4.4,57,OPERATIONAL,,,https://maps.google.com/?cid=2746572531626157295&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJq6p-rQh5GZUR7QzURRGwfwA,Dream Halls (Shandalar),"Rua Garibaldi, 770 - Independência, Porto Alegre - RS, 90035-051, Brazil",Porto Alegre,board game;loja de card game,1,nao,loja,store;point_of_interest;establishment,4.7,54,OPERATIONAL,https://www.shandalar.com.br/?view=ecom/contato,,https://maps.google.com/?cid=35940910274710765&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,inconclusivo,sim,não
ChIJNX-kYeLl3JQRMPKjRM5duAg,Gladiators TCG,"Av. Visc. de Guarapuava, 2966 - Centro, Curitiba - PR, 80010-100, Brazil",Curitiba,board game;loja de card game,1,nao,loja,toy_store;store;point_of_interest;establishment,4.7,51,OPERATIONAL,http://www.gladiatorstcg.com.br/,,https://maps.google.com/?cid=628355288514425392&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,inconclusivo,sim,não
ChIJdc9EPmmNf5ERNz1jV9lDnJw,Brincando com Nelinha,"R. São Pedro, 113 - Sobral, Rio Branco - AC, 69911-180, Brazil",Rio Branco,board game;loja de card game,1,nao,loja,toy_store;store;point_of_interest;establishment,4.9,45,OPERATIONAL,https://www.brincandocomnelinha.com.br/,,https://maps.google.com/?cid=11284969367036706103&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJaX8_A5-RpgARjGibZKdZR1I,Stop TCG,"R. Guarda Custódio, 618B - Ouro Preto, Belo Horizonte - MG, 31310-140, Brazil",Belo Horizonte,loja de card game,1,nao,loja,toy_store;store;point_of_interest;establishment,4.9,44,OPERATIONAL,https://stoptcg.com.br/,,https://maps.google.com/?cid=5928806009938864268&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJbewKFIc5jgcRFh0x1jlZ4XQ,Viva - Physiotherapy Clinic,"R. Sen. Joaquim Píres, 1617 - Ininga, Teresina - PI, 64049-590, Brazil",Teresina,loja de RPG,1,nao,outro,sports_school;sports_complex;gym;medical_clinic;sports_activity_location;health;point_of_interest;establishment,5,44,OPERATIONAL,https://vivafisioterapia.com.br/,,https://maps.google.com/?cid=8422110883101089046&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJVQecU2vjmwARwo0mrICHMHo,Zard Point,"R. Vítor Alves, 1091 - Campo Grande, Rio de Janeiro - RJ, 23080-181, Brazil",Rio de Janeiro,loja de card game,1,nao,loja,store;point_of_interest;establishment,4.9,41,OPERATIONAL,https://www.zardpoint.com.br/,,https://maps.google.com/?cid=8804686258223091138&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJiYLfumbnhpQRqg6aAt4c8OM,Selma Collections & Miniaturas,"Rua 14 de Julho, 3351 - Lj 03 e 04 - Centro, Campo Grande - MS, 79002-333, Brazil",Campo Grande,loja de card game,1,nao,loja,store;point_of_interest;establishment,5,41,OPERATIONAL,https://www.instagram.com/p/B-oNgX6BVcu/?utm_source=ig_web_copy_link,,https://maps.google.com/?cid=16424659580872167082&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJn2pa3cIaFgcRGS4Vz8uBFw4,Aquarios,"R. Cruz das Almas, 23 - 1°ANDAR - Resgate, Salvador - BA, 41152-070, Brazil",Salvador,loja de card game,1,nao,loja,store;point_of_interest;establishment,4.2,40,OPERATIONAL,,,https://maps.google.com/?cid=1015422953347952153&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJ2REefzUXuAAR4zpTvPrWZhw,Tecmania Vitória,"ao lado do ze coxinha - Av. Américo Buaiz, 415 - Segundo piso - Enseada do Suá, Vitória - ES, 29050-902, Brazil",Vitória,loja de card game,1,nao,loja,toy_store;electronics_store;store;point_of_interest;establishment,4.7,38,OPERATIONAL,,,https://maps.google.com/?cid=2046559453076208355&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJiU-vagARbJIRQhVHdRE-XRg,Lunar,"R. Visc. de Pôrto Seguro, 575 - Pq Das Laranjeiras, Manaus - AM, 69058-090, Brazil",Manaus,board game;loja de card game,1,nao,loja,internet_cafe;electronics_store;store;service;point_of_interest;establishment,5,38,OPERATIONAL,https://www.instagram.com/arenalojalunar/?igsh=MWFmcWllMjdqaWo3OQ%3D%3D,arenalojalunar,https://maps.google.com/?cid=1755627674447320386&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJwwHtMgCR9gcRuCpWJwT7MnM,Top Deck SLZ,"Cohama, São Luís - MA, 65070-290, Brazil",São Luís,board game;loja de card game,1,nao,loja,toy_store;point_of_interest;store;establishment,5,38,OPERATIONAL,https://www.instagram.com/topdeckslz?igsh=OG5xajV0YXFhOGoz,topdeckslz,https://maps.google.com/?cid=8300973058455644856&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,inconclusivo,sim,não
ChIJKSMtNMPDrAcRdMFmLF0FKYA,Toca Presentes,"Av. Min. José Américo de Almeida, 954 - Torre, João Pessoa - PB, 58040-300, Brazil",João Pessoa,board game;loja de card game,1,nao,loja,toy_store;store;point_of_interest;establishment,4.6,36,OPERATIONAL,https://tocadospresentes.com.br/,,https://maps.google.com/?cid=9234918408634941812&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJwQMnTB0fqwcR0HnwKiEoY7Q,SpellGuard,"R. Padre Bernadino Pessoa, 748 - Sl 201 - Boa Viagem, Recife - PE, 51020-210, Brazil",Recife,loja de card game,1,nao,loja,toy_store;point_of_interest;store;establishment,4.9,36,OPERATIONAL,https://www.spellguard.shop/,,https://maps.google.com/?cid=12998277072440818128&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJe4XkImBdMpIRdQX8B7uXZuQ,CAMELÔ DO HULK ACESSÓRIOS,"R. Floriano Peixoto, 785 - Centro, Porto Velho - RO, 76801-070, Brazil",Porto Velho,loja de card game,1,nao,loja,store;point_of_interest;establishment,4.7,34,OPERATIONAL,,,https://maps.google.com/?cid=16458008717820691829&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJnWWlmeDnrAcRPdxL9fD1e7o,Messo Mix Eletrônicos e Importados,"Av. Dois de Fevereiro, 1030 - Varjão, João Pessoa - PB, 58070-000, Brazil",João Pessoa,board game;loja de card game,1,nao,loja,store;point_of_interest;establishment,4.5,34,OPERATIONAL,,,https://maps.google.com/?cid=13437604328446352445&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJobf5VwA7WpMR0thbS61BFqc,Master Gaming Point,"SHCS CRS 504 - Asa Sul, Brasília - DF, 70331-550, Brazil",Brasília,loja de card game,1,nao,loja,store;point_of_interest;establishment,4.6,34,OPERATIONAL,https://www.mastertrades.com.br/,,https://maps.google.com/?cid=12039882866371057874&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,inconclusivo,sim,inconclusivo
ChIJnf2GyXrLJJMR5OUqKr8Paoo,Clinica Equilibrium de Fisioterapia,"206 Sul (ARSE 22 - Alameda 10, Lote 10 - Esq. Alameda 9 - Plano Diretor Sul, Palmas - TO, 77020-526, Brazil",Palmas,loja de RPG,1,nao,outro,sports_school;sports_complex;gym;medical_clinic;sports_activity_location;health;point_of_interest;establishment,5,32,OPERATIONAL,https://www.instagram.com/equilibriumpalmas/?hl=pt-br,equilibriumpalmas,https://maps.google.com/?cid=9973801638486009316&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJUcYeDRsFFgcRVSOtXbOWlDA,Arena CWG,"CWG Store - Rua Arthur de Azevêdo Machado, 497 - 1º Andar - Costa Azul, Salvador - BA, 41760-000, Brazil",Salvador,loja de card game,1,nao,outro,event_venue;point_of_interest;establishment,5,30,OPERATIONAL,https://www.arenacwg.com/,,https://maps.google.com/?cid=3500588507488658261&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,inconclusivo,sim,não
ChIJeXUX0GkFFgcRRW31KrJ6cgk,aMai,"Tropical Center - R. Raul Leite, 279 - Shopping - Vila Laura, Salvador - BA, 40270-180, Brazil",Salvador,board game;loja de card game,1,nao,loja,toy_store;store;point_of_interest;establishment,4.9,29,OPERATIONAL,,,https://maps.google.com/?cid=680741399329860933&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJqZVYvf3l3JQR3-qY-A9Eor4,ELKUBO TCG,"R. Des. Westphalen, 1108 - Centro, Curitiba - PR, 80010-010, Brazil",Curitiba,loja de card game,1,nao,loja,store;point_of_interest;establishment,4.9,28,OPERATIONAL,http://www.elkubotcg.com.br/,,https://maps.google.com/?cid=13736616648819403487&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJ5RFkSY47WpMRCG6WKccnLKU,Smash n' Play,"SHCN CLN 103 BL B loja 62 - Asa Norte, Brasília - DF, 70732-520, Brazil",Brasília,board game;loja de card game,1,nao,loja,store;point_of_interest;establishment,4.6,27,OPERATIONAL,https://www.smashplay.com.br/,,https://maps.google.com/?cid=11901931651583077896&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,não,,não,
ChIJO7ePgVvzXpMRwnd9y7O_-Yc,Orgos Miniaturas,"R. Vinícius de Morais, Qd 15 - Lt 14 - Res. LIMOEIRO, Goianira - GO, 75368-149, Brazil",Goiânia,loja de RPG,1,nao,loja,toy_store;store;point_of_interest;establishment,5,27,OPERATIONAL,http://orgosminiaturas.com/,,https://maps.google.com/?cid=9798073243255273410&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJgVx_m4mxnZMRXou3icQTe48,Clínica FITS,"R. Alm. Pedro Álvares Cabral, 181 - Jardim Cuiaba, Cuiabá - MT, 78043-210, Brazil",Cuiabá,loja de RPG,1,nao,outro,physiotherapist;medical_clinic;health;point_of_interest;establishment,5,23,OPERATIONAL,https://www.facebook.com/clinicafits/,,https://maps.google.com/?cid=10338879104404130654&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJO4YACEqNf5ERKIsRlaX-8-M,Acre Importações,"R. Quintino Bocaiuva, 1621 - Bosque, Rio Branco - AC, 69900-070 - Bosque, Rio Branco - AC, 69900-526, Brazil",Rio Branco,loja de card game,1,nao,loja,cell_phone_store;store;point_of_interest;establishment,5,21,OPERATIONAL,,,https://maps.google.com/?cid=16425752253074344744&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
