ano,recorte,capital,cbo,ocupacao,admissoes,salario_medio,salario_p25,salario_mediana,salario_p75,salario_medio_real,horas_mediana,amostra_pequena,meses_no_ano,ano_incompleto,salario_minimo_medio_ano,razao_medio_salario_minimo,var_anual_nominal_pct,var_anual_real_pct
2026,todas as atividades,Salvador,513435,Atendente de lanchonete,2340,1637.53,1621.0,1625.09,1646.0,1656.18,44.0,False,7,True,1621.0,1.01,4.15,0.42
2021,todas as atividades,Salvador,513505,Auxiliar nos serviços de alimentação,1957,1154.41,1100.0,1120.0,1200.0,1507.39,44.0,False,12,False,1100.0,1.049,,
2022,todas as atividades,Salvador,513505,Auxiliar nos serviços de alimentação,2997,1272.98,1212.0,1235.0,1293.0,1530.7,44.0,False,12,False,1212.0,1.05,10.27,1.55
2023,todas as atividades,Salvador,513505,Auxiliar nos serviços de alimentação,3378,1366.21,1320.0,1340.0,1379.64,1569.94,44.0,False,12,False,1314.0,1.04,7.32,2.56
2024,todas as atividades,Salvador,513505,Auxiliar nos serviços de alimentação,3590,1470.8,1423.62,1437.0,1477.67,1620.19,44.0,False,12,False,1412.0,1.042,7.66,3.2
2025,todas as atividades,Salvador,513505,Auxiliar nos serviços de alimentação,4366,1602.77,1531.43,1580.0,1625.1,1680.99,44.0,False,12,False,1518.0,1.056,8.97,3.75
2026,todas as atividades,Salvador,513505,Auxiliar nos serviços de alimentação,3050,1684.19,1625.09,1649.49,1703.44,1702.91,44.0,False,7,True,1621.0,1.039,5.08,1.3
2021,todas as atividades,Salvador,514320,Faxineiro,8701,1130.2,1100.0,1100.0,1146.19,1480.42,44.0,False,12,False,1100.0,1.027,,
2022,todas as atividades,Salvador,514320,Faxineiro,11028,1247.41,1212.0,1212.03,1262.14,1500.82,44.0,False,12,False,1212.0,1.029,10.37,1.38
2023,todas as atividades,Salvador,514320,Faxineiro,10509,1349.38,1320.0,1321.11,1349.0,1551.19,44.0,False,12,False,1314.0,1.027,8.17,3.36
2024,todas as atividades,Salvador,514320,Faxineiro,13126,1447.85,1412.0,1426.8,1450.0,1597.09,44.0,False,12,False,1412.0,1.025,7.3,2.96
2025,todas as atividades,Salvador,514320,Faxineiro,15931,1552.37,1518.0,1530.0,1552.0,1634.31,44.0,False,12,False,1518.0,1.023,7.22,2.33
2026,todas as atividades,Salvador,514320,Faxineiro,8992,1662.46,1621.0,1653.0,1660.0,1681.12,44.0,False,7,True,1621.0,1.026,7.09,2.86
2021,todas as atividades,Salvador,521140,Atendente de lojas e mercados,3015,1121.73,1100.0,1100.0,1208.95,1464.44,44.0,False,12,False,1100.0,1.02,,
2022,todas as atividades,Salvador,521140,Atendente de lojas e mercados,4286,1259.61,1212.0,1245.0,1361.0,1513.57,44.0,False,12,False,1212.0,1.039,12.29,3.35
2023,todas as atividades,Salvador,521140,Atendente de lojas e mercados,4641,1383.61,1320.0,1370.53,1477.64,1588.52,44.0,False,12,False,1314.0,1.053,9.84,4.95
2024,todas as atividades,Salvador,521140,Atendente de lojas e mercados,5392,1481.04,1412.0,1437.0,1581.0,1629.68,44.0,False,12,False,1412.0,1.049,7.04,2.59
2025,todas as atividades,Salvador,521140,Atendente de lojas e mercados,6168,1616.54,1518.0,1592.0,1700.0,1694.26,44.0,False,12,False,1518.0,1.065,9.15,3.96
2026,todas as atividades,Salvador,521140,Atendente de lojas e mercados,4011,1693.39,1621.0,1646.0,1703.44,1711.94,44.0,False,7,True,1621.0,1.045,4.75,1.04
2021,todas as atividades,São Luís,141510,Gerente de restaurante,29,2435.65,1500.0,1800.0,3603.87,3230.93,44.0,True,12,False,1100.0,2.214,,
2022,todas as atividades,São Luís,141510,Gerente de restaurante,27,3310.42,1650.0,2136.47,3500.0,3981.45,44.0,True,12,False,1212.0,2.731,35.92,23.23
2023,todas as atividades,São Luís,141510,Gerente de restaurante,35,2084.71,1500.0,1995.3,2448.8,2403.54,44.0,False,12,False,1314.0,1.587,-37.03,-39.63
2024,todas as atividades,São Luís,141510,Gerente de restaurante,59,3013.52,1700.0,2297.67,4006.75,3309.26,44.0,False,12,False,1412.0,2.134,44.55,37.68
2025,todas as atividades,São Luís,141510,Gerente de restaurante,60,2570.66,1788.6,2241.88,3000.0,2689.19,44.0,False,12,False,1518.0,1.693,-14.7,-18.74
2026,todas as atividades,São Luís,141510,Gerente de restaurante,31,2798.56,2000.0,2267.29,3000.0,2827.02,44.0,False,7,True,1621.0,1.726,8.87,5.13
2021,todas as atividades,São Luís,141515,Gerente de bar,4,2094.12,1825.0,2250.0,2519.12,2804.35,44.0,True,12,False,1100.0,1.904,,
2022,todas as atividades,São Luís,141515,Gerente de bar,15,1557.44,1250.0,1336.23,1712.0,1872.99,44.0,True,12,False,1212.0,1.285,-25.63,-33.21
2023,todas as atividades,São Luís,141515,Gerente de bar,5,1546.45,1414.2,1417.22,1500.0,1774.95,44.0,True,12,False,1314.0,1.177,-0.71,-5.23
2024,todas as atividades,São Luís,141515,Gerente de bar,9,1585.17,1447.0,1533.82,1590.7,1750.48,44.0,True,12,False,1412.0,1.123,2.5,-1.38
2025,todas as atividades,São Luís,141515,Gerente de bar,9,2111.62,1686.14,1800.0,2200.0,2208.81,44.0,True,12,False,1518.0,1.391,33.21,26.18
2026,todas as atividades,São Luís,141515,Gerente de bar,3,2287.47,2132.76,2500.0,2548.45,2313.28,44.0,True,7,True,1621.0,1.411,8.33,4.73
2021,todas as atividades,São Luís,371410,Recreador,25,1171.3,1132.05,1195.1,1195.1,1516.28,44.0,True,12,False,1100.0,1.065,,
2022,todas as atividades,São Luís,371410,Recreador,21,1318.65,1333.2,1333.2,1336.23,1587.39,44.0,True,12,False,1212.0,1.088,12.58,4.69
2023,todas as atividades,São Luís,371410,Recreador,46,1391.53,1320.0,1337.0,1417.22,1599.1,44.0,False,12,False,1314.0,1.059,5.53,0.74
2024,todas as atividades,São Luís,371410,Recreador,68,1558.02,1412.0,1550.57,1590.7,1711.94,44.0,False,12,False,1412.0,1.103,11.96,7.06
2025,todas as atividades,São Luís,371410,Recreador,63,1781.65,1556.37,1665.59,1686.14,1866.37,44.0,False,12,False,1518.0,1.174,14.35,9.02
2026,todas as atividades,São Luís,371410,Recreador,35,1717.53,1647.06,1787.3,1787.3,1727.95,44.0,False,7,True,1621.0,1.06,-3.6,-7.42
2021,todas as atividades,São Luís,421125,Operador de caixa,1175,1227.01,1188.75,1251.7,1251.7,1610.02,44.0,False,12,False,1100.0,1.115,,
2022,todas as atividades,São Luís,421125,Operador de caixa,1426,1348.35,1311.32,1345.67,1389.38,1619.67,44.0,False,12,False,1212.0,1.112,9.89,0.6
2023,todas as atividades,São Luís,421125,Operador de caixa,1812,1433.72,1389.38,1420.13,1486.64,1646.87,44.0,False,12,False,1314.0,1.091,6.33,1.68
2024,todas as atividades,São Luís,421125,Operador de caixa,2042,1556.68,1482.6,1590.7,1590.7,1714.13,44.0,False,12,False,1412.0,1.102,8.58,4.08
2025,todas as atividades,São Luís,421125,Operador de caixa,2320,1650.14,1590.7,1665.59,1686.14,1729.78,44.0,False,12,False,1518.0,1.087,6.0,0.91
2026,todas as atividades,São Luís,421125,Operador de caixa,1216,1724.1,1621.0,1736.72,1787.3,1741.1,44.0,False,7,True,1621.0,1.064,4.48,0.65
2021,todas as atividades,São Luís,513205,Cozinheiro geral,513,1285.23,1171.67,1195.1,1300.0,1687.09,44.0,False,12,False,1100.0,1.168,,
2022,todas as atividades,São Luís,513205,Cozinheiro geral,805,1385.46,1278.0,1336.23,1400.0,1665.5,44.0,False,12,False,1212.0,1.143,7.8,-1.28
2023,todas as atividades,São Luís,513205,Cozinheiro geral,781,1460.04,1337.0,1417.22,1486.64,1677.59,44.0,False,12,False,1314.0,1.111,5.38,0.73
2024,todas as atividades,São Luís,513205,Cozinheiro geral,920,1570.68,1447.0,1533.82,1590.7,1731.07,44.0,False,12,False,1412.0,1.112,7.58,3.19
2025,todas as atividades,São Luís,513205,Cozinheiro geral,1147,1688.05,1530.0,1596.36,1669.88,1767.49,44.0,False,12,False,1518.0,1.112,7.47,2.1
2026,todas as atividades,São Luís,513205,Cozinheiro geral,539,1778.18,1665.59,1665.59,1787.35,1800.27,44.0,False,7,True,1621.0,1.097,5.34,1.85
2021,todas as atividades,São Luís,513405,Garçom,288,1215.63,1171.67,1195.1,1200.0,1589.04,44.0,False,12,False,1100.0,1.105,,
2022,todas as atividades,São Luís,513405,Garçom,465,1450.07,1272.6,1336.23,1336.57,1741.51,44.0,False,12,False,1212.0,1.196,19.29,9.6
2023,todas as atividades,São Luís,513405,Garçom,388,1430.42,1337.0,1417.22,1417.22,1644.59,44.0,False,12,False,1314.0,1.089,-1.36,-5.57
2024,todas as atividades,São Luís,513405,Garçom,640,1508.84,1447.0,1489.0,1533.82,1662.73,44.0,False,12,False,1412.0,1.069,5.48,1.1
2025,todas as atividades,São Luís,513405,Garçom,597,1683.67,1553.0,1665.59,1665.59,1764.74,44.0,False,12,False,1518.0,1.109,11.59,6.14
2026,todas as atividades,São Luís,513405,Garçom,269,1740.91,1665.59,1665.59,1765.52,1760.69,44.0,False,7,True,1621.0,1.074,3.4,-0.23
2021,todas as atividades,São Luís,513415,Cumim,68,1167.16,1132.07,1171.67,1195.1,1530.4,44.0,False,12,False,1100.0,1.061,,
2022,todas as atividades,São Luís,513415,Cumim,115,1330.05,1333.2,1336.23,1336.23,1600.02,44.0,False,12,False,1212.0,1.097,13.96,4.55
2023,todas as atividades,São Luís,513415,Cumim,103,1394.23,1337.0,1417.22,1417.22,1600.34,44.0,False,12,False,1314.0,1.061,4.83,0.02
2024,todas as atividades,São Luís,513415,Cumim,179,1509.93,1447.0,1533.82,1533.82,1663.02,44.0,False,12,False,1412.0,1.069,8.3,3.92
2025,todas as atividades,São Luís,513415,Cumim,200,1633.1,1553.0,1665.59,1665.59,1712.38,44.0,False,12,False,1518.0,1.076,8.16,2.97
2026,todas as atividades,São Luís,513415,Cumim,77,1736.1,1665.59,1665.59,1665.59,1750.12,44.0,False,7,True,1621.0,1.071,6.31,2.2
2021,todas as atividades,São Luís,513420,Barman,64,1232.7,1171.67,1195.1,1214.85,1605.14,44.0,False,12,False,1100.0,1.121,,
2022,todas as atividades,São Luís,513420,Barman,81,1361.03,1272.6,1336.23,1336.23,1638.55,44.0,False,12,False,1212.0,1.123,10.41,2.08
2023,todas as atividades,São Luís,513420,Barman,98,1424.08,1337.0,1417.22,1417.22,1636.91,44.0,False,12,False,1314.0,1.084,4.63,-0.1
2024,todas as atividades,São Luís,513420,Barman,165,1521.66,1447.0,1533.82,1533.82,1675.26,44.0,False,12,False,1412.0,1.078,6.85,2.34
2025,todas as atividades,São Luís,513420,Barman,124,1656.92,1553.0,1665.59,1665.59,1740.82,44.0,False,12,False,1518.0,1.092,8.89,3.91
2026,todas as atividades,São Luís,513420,Barman,62,1713.11,1665.59,1665.59,1695.46,1736.0,44.0,False,7,True,1621.0,1.057,3.39,-0.28
2021,todas as atividades,São Luís,513435,Atendente de lanchonete,633,1183.21,1132.05,1188.75,1195.1,1549.3,44.0,False,12,False,1100.0,1.076,,
2022,todas as atividades,São Luís,513435,Atendente de lanchonete,1075,1303.81,1272.6,1336.23,1336.23,1566.62,44.0,False,12,False,1212.0,1.076,10.19,1.12
2023,todas as atividades,São Luís,513435,Atendente de lanchonete,1003,1386.06,1337.0,1405.51,1417.22,1593.1,44.0,False,12,False,1314.0,1.055,6.31,1.69
2024,todas as atividades,São Luís,513435,Atendente de lanchonete,1250,1483.61,1447.0,1464.11,1533.82,1635.44,44.0,False,12,False,1412.0,1.051,7.04,2.66
2025,todas as atividades,São Luís,513435,Atendente de lanchonete,1405,1606.18,1553.0,1590.28,1665.59,1682.34,44.0,False,12,False,1518.0,1.058,8.26,2.87
2026,todas as atividades,São Luís,513435,Atendente de lanchonete,804,1677.47,1663.88,1665.59,1689.0,1696.01,44.0,False,7,True,1621.0,1.035,4.44,0.81
2021,todas as atividades,São Luís,513505,Auxiliar nos serviços de alimentação,754,1186.77,1132.05,1171.67,1195.1,1556.52,44.0,False,12,False,1100.0,1.079,,
2022,todas as atividades,São Luís,513505,Auxiliar nos serviços de alimentação,1176,1299.21,1214.85,1313.57,1336.23,1562.95,44.0,False,12,False,1212.0,1.072,9.47,0.41
2023,todas as atividades,São Luís,513505,Auxiliar nos serviços de alimentação,1158,1391.92,1336.23,1405.51,1417.22,1599.28,44.0,False,12,False,1314.0,1.059,7.14,2.32
2024,todas as atividades,São Luís,513505,Auxiliar nos serviços de alimentação,1654,1495.23,1435.12,1452.22,1533.82,1644.66,44.0,False,12,False,1412.0,1.059,7.42,2.84
2025,todas as atividades,São Luís,513505,Auxiliar nos serviços de alimentação,1654,1622.55,1550.0,1602.96,1665.59,1701.09,44.0,False,12,False,1518.0,1.069,8.52,3.43
2026,todas as atividades,São Luís,513505,Auxiliar nos serviços de alimentação,1150,1699.3,1665.59,1665.59,1716.0,1720.09,44.0,False,7,True,1621.0,1.048,4.73,1.12
2021,todas as atividades,São Luís,514320,Faxineiro,3389,1147.88,1100.0,1111.77,1195.1,1502.37,44.0,False,12,False,1100.0,1.044,,
2022,todas as atividades,São Luís,514320,Faxineiro,4709,1253.88,1212.0,1224.73,1260.48,1506.56,44.0,False,12,False,1212.0,1.035,9.23,0.28
2023,todas as atividades,São Luís,514320,Faxineiro,5042,1354.95,1320.0,1341.08,1360.78,1556.74,44.0,False,12,False,1314.0,1.031,8.06,3.33
2024,todas as atividades,São Luís,514320,Faxineiro,4814,1458.31,1412.0,1429.59,1471.8,1606.87,44.0,False,12,False,1412.0,1.033,7.63,3.22
2025,todas as atividades,São Luís,514320,Faxineiro,4802,1565.22,1518.0,1530.0,1570.8,1640.99,44.0,False,12,False,1518.0,1.031,7.33,2.12
2026,todas as atividades,São Luís,514320,Faxineiro,3913,1649.02,1621.0,1621.0,1637.55,1669.78,44.0,False,7,True,1621.0,1.017,5.35,1.75
2021,todas as atividades,São Luís,521140,Atendente de lojas e mercados,792,1227.95,1188.75,1251.7,1251.7,1604.65,44.0,False,12,False,1100.0,1.116,,
2022,todas as atividades,São Luís,521140,Atendente de lojas e mercados,1809,1323.79,1212.0,1313.57,1389.38,1584.32,44.0,False,12,False,1212.0,1.092,7.8,-1.27
2023,todas as atividades,São Luís,521140,Atendente de lojas e mercados,2226,1417.23,1320.0,1406.0,1486.64,1628.14,44.0,False,12,False,1314.0,1.079,7.06,2.77
2024,todas as atividades,São Luís,521140,Atendente de lojas e mercados,3260,1566.19,1435.0,1533.82,1590.7,1720.39,44.0,False,12,False,1412.0,1.109,10.51,5.67
2025,todas as atividades,São Luís,521140,Atendente de lojas e mercados,3008,1651.06,1525.0,1669.88,1686.14,1732.46,44.0,False,12,False,1518.0,1.088,5.42,0.7
2026,todas as atividades,São Luís,521140,Atendente de lojas e mercados,1550,1742.13,1621.0,1787.3,1787.3,1762.52,44.0,False,7,True,1621.0,1.075,5.52,1.74
2021,todas as atividades,São Paulo,141510,Gerente de restaurante,1550,2778.75,1800.0,2300.0,3242.12,3625.94,44.0,False,12,False,1100.0,2.526,,
2022,todas as atividades,São Paulo,141510,Gerente de restaurante,2153,2906.36,1971.0,2500.0,3375.25,3493.62,44.0,False,12,False,1212.0,2.398,4.59,-3.65
2023,todas as atividades,São Paulo,141510,Gerente de restaurante,2227,2934.64,2000.0,2500.0,3500.0,3373.54,44.0,False,12,False,1314.0,2.233,0.97,-3.44
2024,todas as atividades,São Paulo,141510,Gerente de restaurante,2441,3165.63,2221.61,2734.0,3613.34,3487.63,44.0,False,12,False,1412.0,2.242,7.87,3.38
2025,todas as atividades,São Paulo,141510,Gerente de restaurante,2749,3450.91,2500.0,3000.0,4000.0,3617.39,44.0,False,12,False,1518.0,2.273,9.01,3.72
2026,todas as atividades,São Paulo,141510,Gerente de restaurante,1951,3534.87,2600.0,3000.0,3913.09,3573.55,44.0,False,7,True,1621.0,2.181,2.43,-1.21
2021,todas as atividades,São Paulo,141515,Gerente de bar,470,2405.26,1600.0,2000.0,2500.0,3139.35,44.0,False,12,False,1100.0,2.187,,
2022,todas as atividades,São Paulo,141515,Gerente de bar,689,2887.57,1800.0,2275.0,3050.0,3470.81,44.0,False,12,False,1212.0,2.382,20.05,10.56
2023,todas as atividades,São Paulo,141515,Gerente de bar,572,2816.3,2000.0,2432.25,3100.0,3236.51,44.0,False,12,False,1314.0,2.143,-2.47,-6.75
2024,todas as atividades,São Paulo,141515,Gerente de bar,689,3049.23,2100.05,2600.0,3500.0,3353.1,44.0,False,12,False,1412.0,2.16,8.27,3.6
2025,todas as atividades,São Paulo,141515,Gerente de bar,630,3180.4,2300.0,2800.14,3562.18,3336.43,44.0,False,12,False,1518.0,2.095,4.3,-0.5
2026,todas as atividades,São Paulo,141515,Gerente de bar,396,3223.0,2437.25,3000.0,3652.52,3260.3,44.0,False,7,True,1621.0,1.988,1.34,-2.28
2021,todas as atividades,São Paulo,371410,Recreador,974,1600.49,1318.61,1535.77,1674.38,2094.13,44.0,False,12,False,1100.0,1.455,,
2022,todas as atividades,São Paulo,371410,Recreador,1702,1725.31,1400.0,1572.49,1849.34,2080.48,44.0,False,12,False,1212.0,1.424,7.8,-0.65
2023,todas as atividades,São Paulo,371410,Recreador,1765,1918.22,1547.98,1700.18,2076.67,2206.58,44.0,False,12,False,1314.0,1.46,11.18,6.06
2024,todas as atividades,São Paulo,371410,Recreador,1585,1885.2,1632.75,1790.0,2000.0,2080.27,44.0,False,12,False,1412.0,1.335,-1.72,-5.72
2025,todas as atividades,São Paulo,371410,Recreador,1526,2008.77,1732.5,1900.0,2162.59,2112.22,44.0,False,12,False,1518.0,1.323,6.55,1.54
2026,todas as atividades,São Paulo,371410,Recreador,953,2120.2,1852.0,2035.8,2278.5,2148.79,44.0,False,7,True,1621.0,1.308,5.55,1.73
2021,todas as atividades,São Paulo,421125,Operador de caixa,27642,1487.99,1392.0,1488.0,1564.0,1939.27,44.0,False,12,False,1100.0,1.353,,
2022,todas as atividades,São Paulo,421125,Operador de caixa,32640,1630.48,1517.09,1643.0,1719.0,1957.38,44.0,False,12,False,1212.0,1.345,9.58,0.93
2023,todas as atividades,São Paulo,421125,Operador de caixa,33406,1776.85,1613.45,1790.0,1815.0,2039.51,44.0,False,12,False,1314.0,1.352,8.98,4.2
2024,todas as atividades,São Paulo,421125,Operador de caixa,37645,1861.22,1750.0,1882.0,1910.0,2048.27,44.0,False,12,False,1412.0,1.318,4.75,0.43
2025,todas as atividades,São Paulo,421125,Operador de caixa,41214,1987.49,1898.4,1976.1,2029.0,2083.52,44.0,False,12,False,1518.0,1.309,6.78,1.72
2026,todas as atividades,São Paulo,421125,Operador de caixa,24315,2115.52,2100.0,2100.0,2126.9,2140.04,44.0,False,7,True,1621.0,1.305,6.44,2.71
2021,todas as atividades,São Paulo,513205,Cozinheiro geral,18893,1539.1,1313.52,1430.0,1649.92,2018.53,44.0,False,12,False,1100.0,1.399,,
2022,todas as atividades,São Paulo,513205,Cozinheiro geral,26328,1645.58,1376.75,1518.0,1800.0,1981.67,44.0,False,12,False,1212.0,1.358,6.92,-1.83
2023,todas as atividades,São Paulo,513205,Cozinheiro geral,27066,1791.05,1500.65,1655.17,1968.98,2061.54,44.0,False,12,False,1314.0,1.363,8.84,4.03
2024,todas as atividades,São Paulo,513205,Cozinheiro geral,26225,1973.14,1609.0,1850.54,2159.95,2176.91,44.0,False,12,False,1412.0,1.397,10.17,5.6
2025,todas as atividades,São Paulo,513205,Cozinheiro geral,27304,2145.48,1778.4,2000.0,2360.06,2253.19,44.0,False,12,False,1518.0,1.413,8.73,3.5
2026,todas as atividades,São Paulo,513205,Cozinheiro geral,18587,2239.18,1850.0,2092.0,2498.24,2268.0,44.0,False,7,True,1621.0,1.381,4.37,0.66
2021,todas as atividades,São Paulo,513405,Garçom,7960,1460.02,1266.9,1430.0,1500.0,1891.93,44.0,False,12,False,1100.0,1.327,,
2022,todas as atividades,São Paulo,513405,Garçom,13382,1556.48,1384.0,1517.09,1666.77,1869.92,44.0,False,12,False,1212.0,1.284,6.61,-1.16
2023,todas as atividades,São Paulo,513405,Garçom,14194,1682.83,1546.27,1609.0,1807.22,1934.1,44.0,False,12,False,1314.0,1.281,8.12,3.43
2024,todas as atividades,São Paulo,513405,Garçom,15279,1874.26,1671.73,1807.23,1980.72,2064.14,44.0,False,12,False,1412.0,1.327,11.38,6.72
2025,todas as atividades,São Paulo,513405,Garçom,15490,2020.22,1804.0,1949.05,2173.69,2118.86,44.0,False,12,False,1518.0,1.331,7.79,2.65
2026,todas as atividades,São Paulo,513405,Garçom,8938,2108.0,1826.93,2070.51,2213.0,2131.69,44.0,False,7,True,1621.0,1.3,4.35,0.61
2021,todas as atividades,São Paulo,513415,Cumim,3030,1355.63,1230.0,1291.64,1436.6,1758.51,44.0,False,12,False,1100.0,1.232,,
2022,todas as atividades,São Paulo,513415,Cumim,5176,1456.78,1305.0,1384.0,1570.03,1749.83,44.0,False,12,False,1212.0,1.202,7.46,-0.49
2023,todas as atividades,São Paulo,513415,Cumim,5935,1569.72,1384.0,1550.08,1644.41,1805.02,44.0,False,12,False,1314.0,1.195,7.75,3.15
2024,todas as atividades,São Paulo,513415,Cumim,5860,1723.55,1600.0,1671.73,1807.22,1898.92,44.0,False,12,False,1412.0,1.221,9.8,5.2
2025,todas as atividades,São Paulo,513415,Cumim,5561,1839.73,1671.73,1804.0,1925.0,1930.88,44.0,False,12,False,1518.0,1.212,6.74,1.68
2026,todas as atividades,São Paulo,513415,Cumim,3243,1928.52,1804.0,1804.0,2024.0,1949.74,44.0,False,7,True,1621.0,1.19,4.83,0.98
2021,todas as atividades,São Paulo,513420,Barman,1527,1510.15,1271.23,1430.0,1630.0,1957.28,44.0,False,12,False,1100.0,1.373,,
2022,todas as atividades,São Paulo,513420,Barman,2539,1606.9,1384.0,1517.09,1730.0,1931.11,44.0,False,12,False,1212.0,1.326,6.41,-1.34
2023,todas as atividades,São Paulo,513420,Barman,2706,1726.02,1536.1,1621.09,1834.0,1984.17,44.0,False,12,False,1314.0,1.314,7.41,2.75
2024,todas as atividades,São Paulo,513420,Barman,2920,1901.45,1671.73,1807.22,2050.0,2094.7,44.0,False,12,False,1412.0,1.347,10.16,5.57
2025,todas as atividades,São Paulo,513420,Barman,2981,2030.17,1804.0,1949.05,2200.0,2129.52,44.0,False,12,False,1518.0,1.337,6.77,1.66
2026,todas as atividades,São Paulo,513420,Barman,1785,2154.87,1804.0,2070.0,2360.06,2178.95,44.0,False,7,True,1621.0,1.329,6.14,2.32
2021,todas as atividades,São Paulo,513435,Atendente de lanchonete,20983,1374.1,1230.0,1383.0,1499.88,1790.25,44.0,False,12,False,1100.0,1.249,,
2022,todas as atividades,São Paulo,513435,Atendente de lanchonete,33049,1489.06,1304.0,1472.9,1643.0,1789.28,44.0,False,12,False,1212.0,1.229,8.37,-0.05
2023,todas as atividades,São Paulo,513435,Atendente de lanchonete,36248,1608.74,1384.0,1582.86,1791.53,1849.38,44.0,False,12,False,1314.0,1.224,8.04,3.36
2024,todas as atividades,São Paulo,513435,Atendente de lanchonete,42524,1718.91,1492.62,1671.73,1892.56,1892.67,44.0,False,12,False,1412.0,1.217,6.85,2.34
2025,todas as atividades,São Paulo,513435,Atendente de lanchonete,48753,1814.75,1608.12,1779.0,2000.0,1903.31,44.0,False,12,False,1518.0,1.195,5.58,0.56
2026,todas as atividades,São Paulo,513435,Atendente de lanchonete,32037,1908.46,1688.53,1804.0,2071.0,1930.07,44.0,False,7,True,1621.0,1.177,5.16,1.41
2021,todas as atividades,São Paulo,513505,Auxiliar nos serviços de alimentação,30591,1398.87,1266.9,1371.0,1488.0,1826.35,44.0,False,12,False,1100.0,1.272,,
