tabela,variavel_id,variavel,unidade,nivel,localidade_id,localidade,periodo,Serviços prestados às famílias,valor_original,valor
2611,643,Receita operacional líquida,Mil Reais,Brasil,1,Brasil,2019,1. Total,209513795,209513795.0
2611,643,Receita operacional líquida,Mil Reais,Brasil,1,Brasil,2020,1. Total,163083282,163083282.0
2611,643,Receita operacional líquida,Mil Reais,Brasil,1,Brasil,2021,1. Total,211190444,211190444.0
2611,643,Receita operacional líquida,Mil Reais,Brasil,1,Brasil,2022,1. Total,290592401,290592401.0
2611,643,Receita operacional líquida,Mil Reais,Brasil,1,Brasil,2023,1. Total,366692019,366692019.0
2611,643,Receita operacional líquida,Mil Reais,Brasil,1,Brasil,2019,1.2 Serviços de alimentação,137386630,137386630.0
2611,643,Receita operacional líquida,Mil Reais,Brasil,1,Brasil,2020,1.2 Serviços de alimentação,106914081,106914081.0
2611,643,Receita operacional líquida,Mil Reais,Brasil,1,Brasil,2021,1.2 Serviços de alimentação,134367691,134367691.0
2611,643,Receita operacional líquida,Mil Reais,Brasil,1,Brasil,2022,1.2 Serviços de alimentação,186457996,186457996.0
2611,643,Receita operacional líquida,Mil Reais,Brasil,1,Brasil,2023,1.2 Serviços de alimentação,232708006,232708006.0
2611,643,Receita operacional líquida,Mil Reais,Brasil,1,Brasil,2019,"1.3 Atividades culturais, recreativas e esportivas",14048735,14048735.0
2611,643,Receita operacional líquida,Mil Reais,Brasil,1,Brasil,2020,"1.3 Atividades culturais, recreativas e esportivas",10347636,10347636.0
2611,643,Receita operacional líquida,Mil Reais,Brasil,1,Brasil,2021,"1.3 Atividades culturais, recreativas e esportivas",12397390,12397390.0
2611,643,Receita operacional líquida,Mil Reais,Brasil,1,Brasil,2022,"1.3 Atividades culturais, recreativas e esportivas",19171421,19171421.0
2611,643,Receita operacional líquida,Mil Reais,Brasil,1,Brasil,2023,"1.3 Atividades culturais, recreativas e esportivas",27742936,27742936.0
2611,643,Receita operacional líquida,Mil Reais,Brasil,1,Brasil,2019,2.2 Serviços de alimentação,77347742,77347742.0
2611,643,Receita operacional líquida,Mil Reais,Brasil,1,Brasil,2020,2.2 Serviços de alimentação,53481988,53481988.0
2611,643,Receita operacional líquida,Mil Reais,Brasil,1,Brasil,2021,2.2 Serviços de alimentação,69999977,69999977.0
2611,643,Receita operacional líquida,Mil Reais,Brasil,1,Brasil,2022,2.2 Serviços de alimentação,101373355,101373355.0
2611,643,Receita operacional líquida,Mil Reais,Brasil,1,Brasil,2023,2.2 Serviços de alimentação,124361161,124361161.0
2611,643,Receita operacional líquida,Mil Reais,Brasil,1,Brasil,2019,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,57318640,57318640.0
2611,643,Receita operacional líquida,Mil Reais,Brasil,1,Brasil,2020,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,37280087,37280087.0
2611,643,Receita operacional líquida,Mil Reais,Brasil,1,Brasil,2021,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,50071858,50071858.0
