tabela,variavel_id,variavel,unidade,nivel,localidade_id,localidade,periodo,Serviços prestados às famílias,valor_original,valor
2618,1257,FGTS - Fundo de Garantia do Tempo de Serviço,Mil Reais,Brasil,1,Brasil,2020,2.2 Serviços de alimentação,1016811,1016811.0
2618,1257,FGTS - Fundo de Garantia do Tempo de Serviço,Mil Reais,Brasil,1,Brasil,2021,2.2 Serviços de alimentação,1130891,1130891.0
2618,1257,FGTS - Fundo de Garantia do Tempo de Serviço,Mil Reais,Brasil,1,Brasil,2022,2.2 Serviços de alimentação,1457271,1457271.0
2618,1257,FGTS - Fundo de Garantia do Tempo de Serviço,Mil Reais,Brasil,1,Brasil,2023,2.2 Serviços de alimentação,1796841,1796841.0
2618,1257,FGTS - Fundo de Garantia do Tempo de Serviço,Mil Reais,Brasil,1,Brasil,2019,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,988581,988581.0
2618,1257,FGTS - Fundo de Garantia do Tempo de Serviço,Mil Reais,Brasil,1,Brasil,2020,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,654690,654690.0
2618,1257,FGTS - Fundo de Garantia do Tempo de Serviço,Mil Reais,Brasil,1,Brasil,2021,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,741417,741417.0
2618,1257,FGTS - Fundo de Garantia do Tempo de Serviço,Mil Reais,Brasil,1,Brasil,2022,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,991709,991709.0
2618,1257,FGTS - Fundo de Garantia do Tempo de Serviço,Mil Reais,Brasil,1,Brasil,2023,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,1212414,1212414.0
2618,1257,FGTS - Fundo de Garantia do Tempo de Serviço,Mil Reais,Brasil,1,Brasil,2019,"2.3 Atividades culturais, recreativas e esportivas",127520,127520.0
2618,1257,FGTS - Fundo de Garantia do Tempo de Serviço,Mil Reais,Brasil,1,Brasil,2020,"2.3 Atividades culturais, recreativas e esportivas",85294,85294.0
2618,1257,FGTS - Fundo de Garantia do Tempo de Serviço,Mil Reais,Brasil,1,Brasil,2021,"2.3 Atividades culturais, recreativas e esportivas",104344,104344.0
2618,1257,FGTS - Fundo de Garantia do Tempo de Serviço,Mil Reais,Brasil,1,Brasil,2022,"2.3 Atividades culturais, recreativas e esportivas",141526,141526.0
2618,1257,FGTS - Fundo de Garantia do Tempo de Serviço,Mil Reais,Brasil,1,Brasil,2023,"2.3 Atividades culturais, recreativas e esportivas",175761,175761.0
2618,1258,Contribuições para a previdência privada,Mil Reais,Brasil,1,Brasil,2019,1. Total,174521,174521.0
2618,1258,Contribuições para a previdência privada,Mil Reais,Brasil,1,Brasil,2020,1. Total,131298,131298.0
2618,1258,Contribuições para a previdência privada,Mil Reais,Brasil,1,Brasil,2021,1. Total,159863,159863.0
2618,1258,Contribuições para a previdência privada,Mil Reais,Brasil,1,Brasil,2022,1. Total,212107,212107.0
2618,1258,Contribuições para a previdência privada,Mil Reais,Brasil,1,Brasil,2023,1. Total,302917,302917.0
2618,1258,Contribuições para a previdência privada,Mil Reais,Brasil,1,Brasil,2019,1.2 Serviços de alimentação,99539,99539.0
2618,1258,Contribuições para a previdência privada,Mil Reais,Brasil,1,Brasil,2020,1.2 Serviços de alimentação,51756,51756.0
2618,1258,Contribuições para a previdência privada,Mil Reais,Brasil,1,Brasil,2021,1.2 Serviços de alimentação,98375,98375.0
2618,1258,Contribuições para a previdência privada,Mil Reais,Brasil,1,Brasil,2022,1.2 Serviços de alimentação,112620,112620.0
2618,1258,Contribuições para a previdência privada,Mil Reais,Brasil,1,Brasil,2023,1.2 Serviços de alimentação,160494,160494.0
2618,1258,Contribuições para a previdência privada,Mil Reais,Brasil,1,Brasil,2019,"1.3 Atividades culturais, recreativas e esportivas",5336,5336.0
2618,1258,Contribuições para a previdência privada,Mil Reais,Brasil,1,Brasil,2020,"1.3 Atividades culturais, recreativas e esportivas",10754,10754.0
2618,1258,Contribuições para a previdência privada,Mil Reais,Brasil,1,Brasil,2021,"1.3 Atividades culturais, recreativas e esportivas",6220,6220.0
2618,1258,Contribuições para a previdência privada,Mil Reais,Brasil,1,Brasil,2022,"1.3 Atividades culturais, recreativas e esportivas",5056,5056.0
2618,1258,Contribuições para a previdência privada,Mil Reais,Brasil,1,Brasil,2023,"1.3 Atividades culturais, recreativas e esportivas",17780,17780.0
2618,1258,Contribuições para a previdência privada,Mil Reais,Brasil,1,Brasil,2019,2.2 Serviços de alimentação,51043,51043.0
2618,1258,Contribuições para a previdência privada,Mil Reais,Brasil,1,Brasil,2020,2.2 Serviços de alimentação,27937,27937.0
2618,1258,Contribuições para a previdência privada,Mil Reais,Brasil,1,Brasil,2021,2.2 Serviços de alimentação,52759,52759.0
2618,1258,Contribuições para a previdência privada,Mil Reais,Brasil,1,Brasil,2022,2.2 Serviços de alimentação,74648,74648.0
2618,1258,Contribuições para a previdência privada,Mil Reais,Brasil,1,Brasil,2023,2.2 Serviços de alimentação,115282,115282.0
2618,1258,Contribuições para a previdência privada,Mil Reais,Brasil,1,Brasil,2019,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,32361,32361.0
2618,1258,Contribuições para a previdência privada,Mil Reais,Brasil,1,Brasil,2020,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,20743,20743.0
2618,1258,Contribuições para a previdência privada,Mil Reais,Brasil,1,Brasil,2021,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,30299,30299.0
2618,1258,Contribuições para a previdência privada,Mil Reais,Brasil,1,Brasil,2022,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,64559,64559.0
2618,1258,Contribuições para a previdência privada,Mil Reais,Brasil,1,Brasil,2023,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,94137,94137.0
2618,1258,Contribuições para a previdência privada,Mil Reais,Brasil,1,Brasil,2019,"2.3 Atividades culturais, recreativas e esportivas",1692,1692.0
2618,1258,Contribuições para a previdência privada,Mil Reais,Brasil,1,Brasil,2020,"2.3 Atividades culturais, recreativas e esportivas",1665,1665.0
2618,1258,Contribuições para a previdência privada,Mil Reais,Brasil,1,Brasil,2021,"2.3 Atividades culturais, recreativas e esportivas",1544,1544.0
2618,1258,Contribuições para a previdência privada,Mil Reais,Brasil,1,Brasil,2022,"2.3 Atividades culturais, recreativas e esportivas",1790,1790.0
2618,1258,Contribuições para a previdência privada,Mil Reais,Brasil,1,Brasil,2023,"2.3 Atividades culturais, recreativas e esportivas",13178,13178.0
2618,666,Indenizações por dispensa,Mil Reais,Brasil,1,Brasil,2019,1. Total,2051185,2051185.0
2618,666,Indenizações por dispensa,Mil Reais,Brasil,1,Brasil,2020,1. Total,2507274,2507274.0
2618,666,Indenizações por dispensa,Mil Reais,Brasil,1,Brasil,2021,1. Total,2062669,2062669.0
2618,666,Indenizações por dispensa,Mil Reais,Brasil,1,Brasil,2022,1. Total,2488501,2488501.0
2618,666,Indenizações por dispensa,Mil Reais,Brasil,1,Brasil,2023,1. Total,3053886,3053886.0
2618,666,Indenizações por dispensa,Mil Reais,Brasil,1,Brasil,2019,1.2 Serviços de alimentação,1273686,1273686.0
2618,666,Indenizações por dispensa,Mil Reais,Brasil,1,Brasil,2020,1.2 Serviços de alimentação,1553024,1553024.0
2618,666,Indenizações por dispensa,Mil Reais,Brasil,1,Brasil,2021,1.2 Serviços de alimentação,1308634,1308634.0
2618,666,Indenizações por dispensa,Mil Reais,Brasil,1,Brasil,2022,1.2 Serviços de alimentação,1455319,1455319.0
2618,666,Indenizações por dispensa,Mil Reais,Brasil,1,Brasil,2023,1.2 Serviços de alimentação,1982818,1982818.0
2618,666,Indenizações por dispensa,Mil Reais,Brasil,1,Brasil,2019,"1.3 Atividades culturais, recreativas e esportivas",107222,107222.0
2618,666,Indenizações por dispensa,Mil Reais,Brasil,1,Brasil,2020,"1.3 Atividades culturais, recreativas e esportivas",155366,155366.0
2618,666,Indenizações por dispensa,Mil Reais,Brasil,1,Brasil,2021,"1.3 Atividades culturais, recreativas e esportivas",105144,105144.0
2618,666,Indenizações por dispensa,Mil Reais,Brasil,1,Brasil,2022,"1.3 Atividades culturais, recreativas e esportivas",121296,121296.0
2618,666,Indenizações por dispensa,Mil Reais,Brasil,1,Brasil,2023,"1.3 Atividades culturais, recreativas e esportivas",144795,144795.0
2618,666,Indenizações por dispensa,Mil Reais,Brasil,1,Brasil,2019,2.2 Serviços de alimentação,631082,631082.0
2618,666,Indenizações por dispensa,Mil Reais,Brasil,1,Brasil,2020,2.2 Serviços de alimentação,660462,660462.0
2618,666,Indenizações por dispensa,Mil Reais,Brasil,1,Brasil,2021,2.2 Serviços de alimentação,542032,542032.0
2618,666,Indenizações por dispensa,Mil Reais,Brasil,1,Brasil,2022,2.2 Serviços de alimentação,617010,617010.0
2618,666,Indenizações por dispensa,Mil Reais,Brasil,1,Brasil,2023,2.2 Serviços de alimentação,952797,952797.0
2618,666,Indenizações por dispensa,Mil Reais,Brasil,1,Brasil,2019,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,451352,451352.0
2618,666,Indenizações por dispensa,Mil Reais,Brasil,1,Brasil,2020,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,456003,456003.0
2618,666,Indenizações por dispensa,Mil Reais,Brasil,1,Brasil,2021,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,366809,366809.0
2618,666,Indenizações por dispensa,Mil Reais,Brasil,1,Brasil,2022,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,436521,436521.0
2618,666,Indenizações por dispensa,Mil Reais,Brasil,1,Brasil,2023,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,732739,732739.0
2618,666,Indenizações por dispensa,Mil Reais,Brasil,1,Brasil,2019,"2.3 Atividades culturais, recreativas e esportivas",58408,58408.0
2618,666,Indenizações por dispensa,Mil Reais,Brasil,1,Brasil,2020,"2.3 Atividades culturais, recreativas e esportivas",75589,75589.0
2618,666,Indenizações por dispensa,Mil Reais,Brasil,1,Brasil,2021,"2.3 Atividades culturais, recreativas e esportivas",50923,50923.0
2618,666,Indenizações por dispensa,Mil Reais,Brasil,1,Brasil,2022,"2.3 Atividades culturais, recreativas e esportivas",52511,52511.0
2618,666,Indenizações por dispensa,Mil Reais,Brasil,1,Brasil,2023,"2.3 Atividades culturais, recreativas e esportivas",69175,69175.0
2618,667,Benefícios concedidos aos empregados,Mil Reais,Brasil,1,Brasil,2019,1. Total,4380943,4380943.0
2618,667,Benefícios concedidos aos empregados,Mil Reais,Brasil,1,Brasil,2020,1. Total,4117090,4117090.0
2618,667,Benefícios concedidos aos empregados,Mil Reais,Brasil,1,Brasil,2021,1. Total,4109316,4109316.0
2618,667,Benefícios concedidos aos empregados,Mil Reais,Brasil,1,Brasil,2022,1. Total,5109897,5109897.0
2618,667,Benefícios concedidos aos empregados,Mil Reais,Brasil,1,Brasil,2023,1. Total,6687924,6687924.0
2618,667,Benefícios concedidos aos empregados,Mil Reais,Brasil,1,Brasil,2019,1.2 Serviços de alimentação,2451831,2451831.0
2618,667,Benefícios concedidos aos empregados,Mil Reais,Brasil,1,Brasil,2020,1.2 Serviços de alimentação,2617725,2617725.0
2618,667,Benefícios concedidos aos empregados,Mil Reais,Brasil,1,Brasil,2021,1.2 Serviços de alimentação,2299397,2299397.0
2618,667,Benefícios concedidos aos empregados,Mil Reais,Brasil,1,Brasil,2022,1.2 Serviços de alimentação,2809539,2809539.0
2618,667,Benefícios concedidos aos empregados,Mil Reais,Brasil,1,Brasil,2023,1.2 Serviços de alimentação,3785328,3785328.0
2618,667,Benefícios concedidos aos empregados,Mil Reais,Brasil,1,Brasil,2019,"1.3 Atividades culturais, recreativas e esportivas",262735,262735.0
2618,667,Benefícios concedidos aos empregados,Mil Reais,Brasil,1,Brasil,2020,"1.3 Atividades culturais, recreativas e esportivas",190267,190267.0
2618,667,Benefícios concedidos aos empregados,Mil Reais,Brasil,1,Brasil,2021,"1.3 Atividades culturais, recreativas e esportivas",221244,221244.0
2618,667,Benefícios concedidos aos empregados,Mil Reais,Brasil,1,Brasil,2022,"1.3 Atividades culturais, recreativas e esportivas",335383,335383.0
2618,667,Benefícios concedidos aos empregados,Mil Reais,Brasil,1,Brasil,2023,"1.3 Atividades culturais, recreativas e esportivas",458422,458422.0
2618,667,Benefícios concedidos aos empregados,Mil Reais,Brasil,1,Brasil,2019,2.2 Serviços de alimentação,2205552,2205552.0
2618,667,Benefícios concedidos aos empregados,Mil Reais,Brasil,1,Brasil,2020,2.2 Serviços de alimentação,1952595,1952595.0
2618,667,Benefícios concedidos aos empregados,Mil Reais,Brasil,1,Brasil,2021,2.2 Serviços de alimentação,1925583,1925583.0
2618,667,Benefícios concedidos aos empregados,Mil Reais,Brasil,1,Brasil,2022,2.2 Serviços de alimentação,2326530,2326530.0
2618,667,Benefícios concedidos aos empregados,Mil Reais,Brasil,1,Brasil,2023,2.2 Serviços de alimentação,2758322,2758322.0
2618,667,Benefícios concedidos aos empregados,Mil Reais,Brasil,1,Brasil,2019,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,1267280,1267280.0
2618,667,Benefícios concedidos aos empregados,Mil Reais,Brasil,1,Brasil,2020,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,961701,961701.0
2618,667,Benefícios concedidos aos empregados,Mil Reais,Brasil,1,Brasil,2021,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,1073152,1073152.0
2618,667,Benefícios concedidos aos empregados,Mil Reais,Brasil,1,Brasil,2022,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,1304139,1304139.0
2618,667,Benefícios concedidos aos empregados,Mil Reais,Brasil,1,Brasil,2023,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,1489483,1489483.0
2618,667,Benefícios concedidos aos empregados,Mil Reais,Brasil,1,Brasil,2019,"2.3 Atividades culturais, recreativas e esportivas",202901,202901.0
2618,667,Benefícios concedidos aos empregados,Mil Reais,Brasil,1,Brasil,2020,"2.3 Atividades culturais, recreativas e esportivas",144286,144286.0
2618,667,Benefícios concedidos aos empregados,Mil Reais,Brasil,1,Brasil,2021,"2.3 Atividades culturais, recreativas e esportivas",162491,162491.0
2618,667,Benefícios concedidos aos empregados,Mil Reais,Brasil,1,Brasil,2022,"2.3 Atividades culturais, recreativas e esportivas",262945,262945.0
2618,667,Benefícios concedidos aos empregados,Mil Reais,Brasil,1,Brasil,2023,"2.3 Atividades culturais, recreativas e esportivas",355680,355680.0
2618,468,PIS sobre folha de pagamento,Mil Reais,Brasil,1,Brasil,2019,1. Total,3709,3709.0
2618,468,PIS sobre folha de pagamento,Mil Reais,Brasil,1,Brasil,2020,1. Total,3700,3700.0
2618,468,PIS sobre folha de pagamento,Mil Reais,Brasil,1,Brasil,2021,1. Total,11932,11932.0
2618,468,PIS sobre folha de pagamento,Mil Reais,Brasil,1,Brasil,2022,1. Total,20082,20082.0
2618,468,PIS sobre folha de pagamento,Mil Reais,Brasil,1,Brasil,2023,1. Total,18628,18628.0
2618,468,PIS sobre folha de pagamento,Mil Reais,Brasil,1,Brasil,2019,1.2 Serviços de alimentação,1165,1165.0
2618,468,PIS sobre folha de pagamento,Mil Reais,Brasil,1,Brasil,2020,1.2 Serviços de alimentação,1131,1131.0
2618,468,PIS sobre folha de pagamento,Mil Reais,Brasil,1,Brasil,2021,1.2 Serviços de alimentação,2072,2072.0
2618,468,PIS sobre folha de pagamento,Mil Reais,Brasil,1,Brasil,2022,1.2 Serviços de alimentação,2735,2735.0
2618,468,PIS sobre folha de pagamento,Mil Reais,Brasil,1,Brasil,2023,1.2 Serviços de alimentação,1624,1624.0
2618,468,PIS sobre folha de pagamento,Mil Reais,Brasil,1,Brasil,2019,"1.3 Atividades culturais, recreativas e esportivas",795,795.0
2618,468,PIS sobre folha de pagamento,Mil Reais,Brasil,1,Brasil,2020,"1.3 Atividades culturais, recreativas e esportivas",1929,1929.0
2618,468,PIS sobre folha de pagamento,Mil Reais,Brasil,1,Brasil,2021,"1.3 Atividades culturais, recreativas e esportivas",244,244.0
2618,468,PIS sobre folha de pagamento,Mil Reais,Brasil,1,Brasil,2022,"1.3 Atividades culturais, recreativas e esportivas",1053,1053.0
2618,468,PIS sobre folha de pagamento,Mil Reais,Brasil,1,Brasil,2023,"1.3 Atividades culturais, recreativas e esportivas",16130,16130.0
2618,468,PIS sobre folha de pagamento,Mil Reais,Brasil,1,Brasil,2019,2.2 Serviços de alimentação,1121,1121.0
2618,468,PIS sobre folha de pagamento,Mil Reais,Brasil,1,Brasil,2020,2.2 Serviços de alimentação,1072,1072.0
2618,468,PIS sobre folha de pagamento,Mil Reais,Brasil,1,Brasil,2021,2.2 Serviços de alimentação,2034,2034.0
2618,468,PIS sobre folha de pagamento,Mil Reais,Brasil,1,Brasil,2022,2.2 Serviços de alimentação,2706,2706.0
2618,468,PIS sobre folha de pagamento,Mil Reais,Brasil,1,Brasil,2023,2.2 Serviços de alimentação,1532,1532.0
2618,468,PIS sobre folha de pagamento,Mil Reais,Brasil,1,Brasil,2019,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,1098,1098.0
2618,468,PIS sobre folha de pagamento,Mil Reais,Brasil,1,Brasil,2020,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,876,876.0
2618,468,PIS sobre folha de pagamento,Mil Reais,Brasil,1,Brasil,2021,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,1854,1854.0
2618,468,PIS sobre folha de pagamento,Mil Reais,Brasil,1,Brasil,2022,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,1486,1486.0
2618,468,PIS sobre folha de pagamento,Mil Reais,Brasil,1,Brasil,2023,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,1183,1183.0
2618,468,PIS sobre folha de pagamento,Mil Reais,Brasil,1,Brasil,2019,"2.3 Atividades culturais, recreativas e esportivas",773,773.0
2618,468,PIS sobre folha de pagamento,Mil Reais,Brasil,1,Brasil,2020,"2.3 Atividades culturais, recreativas e esportivas",1845,1845.0
2618,468,PIS sobre folha de pagamento,Mil Reais,Brasil,1,Brasil,2021,"2.3 Atividades culturais, recreativas e esportivas",150,150.0
2618,468,PIS sobre folha de pagamento,Mil Reais,Brasil,1,Brasil,2022,"2.3 Atividades culturais, recreativas e esportivas",1013,1013.0
2618,468,PIS sobre folha de pagamento,Mil Reais,Brasil,1,Brasil,2023,"2.3 Atividades culturais, recreativas e esportivas",16123,16123.0
