cidade,data,venda_indice,venda_var_mensal_pct,venda_var_12m_pct,venda_preco_m2,locacao_indice,locacao_var_mensal_pct,locacao_var_12m_pct,locacao_preco_m2,rentabilidade_aluguel_mensal_pct
São Paulo,2015-02-01,104.97985700146087,-0.07224907687068594,2.90582551739591,11117.437114929337,112.4986739806052,0.5199302182090993,2.8543740038840637,53.70967181082735,0.5348658816020846
São Paulo,2015-03-01,104.56907053435837,-0.39130027305789383,1.9579547844335243,11073.934553141578,111.267962788083,-1.0939783990115077,1.397886775912971,53.12209960303693,0.5292523933165977
São Paulo,2015-04-01,103.81129583423615,-0.7246642781177225,0.5489420779204446,10993.685705252825,110.73150204015676,-0.482134061309244,1.3015505840462627,52.865979866768065,0.5294338614272631
São Paulo,2015-05-01,103.21298226078228,-0.5763472738161683,-0.4200750134588538,10930.32389739868,110.0693812683738,-0.5979515852163151,1.0016459058787452,52.54986690211459,0.5296683790568235
São Paulo,2015-06-01,102.76035584471236,-0.43853632184203745,-1.5252769208186079,10882.390457013606,109.52076376306388,-0.49842880825528024,-0.23961905993342691,52.287943226774644,0.530618010527584
São Paulo,2015-07-01,102.30099128695952,-0.4470250749686177,-1.8335456611998424,10833.743442914762,107.32070040030052,-2.0088093683522437,-3.0977276965129974,51.23757812471649,0.5220588730152299
São Paulo,2015-08-01,102.2055970681284,-0.09324857719464406,-1.4577639376429086,10823.641131297323,106.90376898975842,-0.3884911382305278,-3.0866876425340584,51.03852467425803,0.5206752196589083
São Paulo,2015-09-01,101.90299266371002,-0.296074200531956,-1.088717111950399,10791.595122349387,106.70388415939534,-0.18697641088988984,-2.50824624525372,50.94309467265095,0.521741780071623
São Paulo,2015-10-01,101.9362714146098,0.03265728515904556,-1.0484041200192085,10795.119364341703,105.32191190677271,-1.2951470918886412,-3.0822862643392845,50.28330666348003,0.5159801942424782
São Paulo,2015-11-01,101.15081238188772,-0.7705393005080055,-2.4449465292205264,10711.938727102699,102.22038412370348,-2.9448077108727304,-6.900359989146887,48.802559971572094,0.5040059254981888
São Paulo,2015-12-01,100.84622933871388,-0.30111774290443344,-3.330447255288005,10679.683178986343,100.0,-2.17215396198909,-9.686462900912396,47.74249323159749,0.4936961546767806
São Paulo,2016-01-01,100.0,-0.8391283881042677,-4.812452810124568,10590.066925671872,99.45819726151024,-0.5418027384897622,-11.13200987525007,47.48382309584541,0.49739000241979375
São Paulo,2016-02-01,99.83086807969582,-0.16913192030418214,-4.904739888999277,10572.155742118985,98.9203911866203,-0.5407357962419754,-12.069726969693717,47.22706106694196,0.4966931624057893
São Paulo,2016-03-01,99.21986268090154,-0.6120405547375508,-5.115478053043643,10507.449861467203,97.68570886663942,-1.2481575387743489,-12.206796620615634,46.63759294389336,0.49356760610496386
São Paulo,2016-04-01,99.38179760032259,0.16320816724151743,-4.266875004610771,10524.598877809924,96.65843050153798,-1.0516158167044483,-12.709185082231777,46.14714463996514,0.4843045618925925
São Paulo,2016-05-01,99.84712814234832,0.46822512095940394,-3.261076314924849,10573.877693636041,95.92277020936694,-0.7610927348539237,-12.85244896990404,45.79592207476783,0.4744682907636249
São Paulo,2016-06-01,100.3794844779647,0.533171404647121,-2.316916234063604,10630.254585860868,95.17064740905516,-0.7840920343211013,-13.102644522324203,45.43683989773568,0.4652947667825972
São Paulo,2016-07-01,100.21765928804984,-0.16121341004732465,-2.0364729341339594,10613.11718994629,94.33472801036498,-0.8783374091144969,-12.100156206117319,45.03775113539441,0.46260983447879445
São Paulo,2016-08-01,99.82770557531933,-0.38910678567107004,-2.326576587800777,10571.820830788985,93.39596214273371,-0.9951434508064997,-12.635482335818093,44.589560904580004,0.45978066524214195
São Paulo,2016-09-01,99.07244312460963,-0.7565659716979564,-2.7776902965367056,10491.83803179436,92.46116848225792,-1.0008930140332777,-13.347888682160358,44.143267104497944,0.4597126775472844
São Paulo,2016-10-01,98.6362334848837,-0.44029361340900874,-3.2373539702111653,10445.64313901115,92.38798629398269,-0.07914910602633837,-12.280374879862299,44.108328103213914,0.45953776419445586
São Paulo,2016-11-01,98.22929274912364,-0.41256718893511257,-2.8882809381046592,10402.547842746339,92.49546741106316,0.11633668119842014,-9.513676548966565,44.1596422682613,0.4607573400221474
São Paulo,2016-12-01,98.38795623378317,0.16152359466209348,-2.437645037450109,10419.350411958387,92.92673295567174,0.46625586818429515,-7.073267044328258,44.36553919170626,0.4607573400221474
São Paulo,2017-01-01,97.94008313556924,-0.45521130365766815,-2.0599168644307664,10371.920351115452,92.61895197750904,-0.3312082200388102,-6.876502362111426,44.218596879038785,0.46390161642582206
São Paulo,2017-02-01,97.40847378402373,-0.5427903821662668,-2.4264982788071876,10315.622565003652,92.37680665254315,-0.2614425231508653,-6.615000664253545,44.102990663656314,0.4646833869227244
São Paulo,2017-03-01,96.3804551649776,-1.0553687775926563,-2.861732962739205,10206.7547052383,92.2887163887783,-0.09535971956272056,-5.524853676630526,44.06093417544068,0.46745821250242364
São Paulo,2017-04-01,95.96263805798749,-0.4335081280482854,-3.4404283529723467,10162.507593981141,92.14452601486998,-0.15623835670320413,-4.669954253598374,43.992094095936885,0.46701809592014853
São Paulo,2017-05-01,95.91571438705427,-0.048897854292902936,-3.9374329822377985,10157.53834582533,91.62825760513786,-0.5602811496895713,-4.477052314956731,43.745614685363655,0.4640847493119399
São Paulo,2017-06-01,96.1217988542631,0.21485996171305505,-4.241589450119399,10179.362828826163,91.16797977692475,-0.5023317481345434,-4.20577955609197,43.52586657438247,0.46194596808931443
São Paulo,2017-07-01,96.26797751365578,0.15207649163360945,-3.9411035963649144,10194.843246686898,90.53747927466975,-0.6915810833998406,-4.0252925044507615,43.224849914768185,0.45989940446978195
São Paulo,2017-08-01,95.9631991810439,-0.3165936799374916,-3.871176215063543,10162.567017288355,90.4110869183423,-0.13960224797511273,-3.195936051100068,43.1645070526033,0.46192554460321655
São Paulo,2017-09-01,95.39969593920182,-0.5872076448587145,-3.7071329519838048,10102.891646848948,90.23671139849236,-0.19286962008037825,-2.405828436174695,43.081255831841375,0.4647041719402778
São Paulo,2017-10-01,94.64342498207115,-0.792739378973119,-4.048013961750129,10022.80204634939,90.09900630340437,-0.15260429259204425,-2.477573202315164,43.01551198613942,0.4675769657114976
São Paulo,2017-11-01,94.1230653859407,-0.549810614133013,-4.180247305322848,9967.69561686502,90.03585073031465,-0.07009574875559146,-2.6591753624181647,42.98535994093169,0.46868839699532855
São Paulo,2017-12-01,94.28355491163424,0.17051030481790827,-4.171650148313189,9984.691565044657,90.33566799802368,0.33299765068814785,-2.7882880149074585,43.12850017967483,0.4675205998512554
São Paulo,2018-01-01,94.93651278441871,0.6925469382189163,-3.06674270124212,10053.840240768975,90.45240977176292,0.1292310958964557,-2.3391996556733186,43.18423561310073,0.4561137492148616
São Paulo,2018-02-01,95.21524285802442,0.2935962839067595,-2.2515812442171934,10083.357942105795,90.87146615524898,0.46328935242683145,-1.629565419982748,43.38430357862314,0.45578072189148094
São Paulo,2018-03-01,95.06029019421747,-0.1627393463019322,-1.369743449022276,10066.948351305527,90.86253913872963,-0.009823783963282729,-1.5453430341805907,43.38004159836561,0.45536117779457685
São Paulo,2018-04-01,94.96309448768746,-0.10224638104031825,-1.041596594808114,10056.655260935118,90.66872680021866,-0.21330279821374798,-1.6016135504491658,43.28751075577001,0.4539404997866775
São Paulo,2018-05-01,95.0021036627837,0.041078247614699165,-0.9525141214961064,10060.786358684963,90.40478977165178,-0.29110040240054164,-1.3352516630388056,43.161500637770786,0.4521368581997294
São Paulo,2018-06-01,94.90380962011086,-0.10346512222690757,-1.2671311280794018,10050.376953781963,90.24793372287834,-0.1735041353114561,-1.009176748566365,43.086613649301775,0.45230527232559886
São Paulo,2018-07-01,94.62235138586593,-0.29657211377665343,-1.7094221466909088,10020.57033840761,89.78484082920102,-0.5131340680877313,-0.831300420001091,42.86552155588187,0.45244901245338426
São Paulo,2018-08-01,94.02317248096615,-0.6332318909052982,-2.021636123674564,9957.116891374217,89.21738991117944,-0.6320119440887031,-1.320299365763622,42.59460633975278,0.4538845391657186
São Paulo,2018-09-01,93.42990712775386,-0.6309778085103253,-2.06477472706339,9894.289693422212,88.71456484283833,-0.5635953583059192,-1.6868373548456495,42.35454511553325,0.45486024342427966
São Paulo,2018-10-01,93.05757113542823,-0.39851906501042944,-1.6756091053798383,9854.859062646563,88.63636892780178,-0.0881432661875422,-1.6233668223567532,42.31721243608954,0.45617049912566304
São Paulo,2018-11-01,92.76264747446714,-0.31692602478511767,-1.4453608219147207,9823.626449571142,88.77809688686301,0.15989820067726876,-1.3969478082891729,42.38487689735163,0.4576216884384311
São Paulo,2018-12-01,92.68292306938723,-0.08594451242010615,-1.6976787136920968,9815.183581717085,88.93132268722954,0.17259414848889465,-1.5545856270469671,42.45803071472068,0.45804472891179915
São Paulo,2019-01-01,92.74787172293514,0.07007618167080842,-2.3053733461366077,9822.061687595131,88.90814481498843,-0.026062664470449803,-1.7072678999609847,42.44696502063474,0.46362487586845724
São Paulo,2019-02-01,92.73610599070706,-0.012685716674154524,-2.603718472906702,9820.815688677882,88.93413180377199,0.02922903052091641,-2.131950141716832,42.45937185699583,0.4639753403357595
São Paulo,2019-03-01,92.68846162149718,-0.05137628834086527,-2.4950781949796386,9815.770118092241,89.07254678594967,0.15563763807024955,-1.9700003651086484,42.52545462049353,0.46549284234136384
