tabela,variavel_id,variavel,unidade,nivel,localidade_id,localidade,periodo,Sexo,Condição em relação à força de trabalho e condição de ocupação,Grupo de idade,valor_original,valor
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1100205,Porto Velho (RO),2022,Total,Total,75 a 79 anos,2377.29,2377.29
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1400100,Boa Vista (RR),2022,Total,Total,75 a 79 anos,1865.98,1865.98
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,4205407,Florianópolis (SC),2022,Total,Total,75 a 79 anos,5065.88,5065.88
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,3550308,São Paulo (SP),2022,Total,Total,75 a 79 anos,3568.29,3568.29
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2800308,Aracaju (SE),2022,Total,Total,75 a 79 anos,3819.66,3819.66
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1721000,Palmas (TO),2022,Total,Total,75 a 79 anos,2484.22,2484.22
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Brasil,1,Brasil,2022,Total,Total,80 anos ou mais,2206.19,2206.19
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1200401,Rio Branco (AC),2022,Total,Total,80 anos ou mais,2178.39,2178.39
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2704302,Maceió (AL),2022,Total,Total,80 anos ou mais,2883.36,2883.36
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1600303,Macapá (AP),2022,Total,Total,80 anos ou mais,1789.40,1789.4
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1302603,Manaus (AM),2022,Total,Total,80 anos ou mais,1838.97,1838.97
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2927408,Salvador (BA),2022,Total,Total,80 anos ou mais,2710.48,2710.48
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2304400,Fortaleza (CE),2022,Total,Total,80 anos ou mais,2663.96,2663.96
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,5300108,Brasília (DF),2022,Total,Total,80 anos ou mais,4970.96,4970.96
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,3205309,Vitória (ES),2022,Total,Total,80 anos ou mais,4112.65,4112.65
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,5208707,Goiânia (GO),2022,Total,Total,80 anos ou mais,3225.24,3225.24
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2111300,São Luís (MA),2022,Total,Total,80 anos ou mais,2839.17,2839.17
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,5103403,Cuiabá (MT),2022,Total,Total,80 anos ou mais,2196.25,2196.25
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,5002704,Campo Grande (MS),2022,Total,Total,80 anos ou mais,3037.34,3037.34
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,3106200,Belo Horizonte (MG),2022,Total,Total,80 anos ou mais,3751.46,3751.46
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1501402,Belém (PA),2022,Total,Total,80 anos ou mais,2579.61,2579.61
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2507507,João Pessoa (PB),2022,Total,Total,80 anos ou mais,2991.10,2991.1
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,4106902,Curitiba (PR),2022,Total,Total,80 anos ou mais,3600.82,3600.82
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2611606,Recife (PE),2022,Total,Total,80 anos ou mais,3444.60,3444.6
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2211001,Teresina (PI),2022,Total,Total,80 anos ou mais,2386.61,2386.61
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,3304557,Rio de Janeiro (RJ),2022,Total,Total,80 anos ou mais,3948.20,3948.2
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2408102,Natal (RN),2022,Total,Total,80 anos ou mais,3533.11,3533.11
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,4314902,Porto Alegre (RS),2022,Total,Total,80 anos ou mais,4327.01,4327.01
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1100205,Porto Velho (RO),2022,Total,Total,80 anos ou mais,1755.42,1755.42
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1400100,Boa Vista (RR),2022,Total,Total,80 anos ou mais,1602.99,1602.99
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,4205407,Florianópolis (SC),2022,Total,Total,80 anos ou mais,4484.21,4484.21
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,3550308,São Paulo (SP),2022,Total,Total,80 anos ou mais,2806.32,2806.32
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2800308,Aracaju (SE),2022,Total,Total,80 anos ou mais,3237.13,3237.13
10299,13502,Valor do rendimento nominal médio mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1721000,Palmas (TO),2022,Total,Total,80 anos ou mais,2398.86,2398.86
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Brasil,1,Brasil,2022,Total,Total,Total,1212.00,1212.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1200401,Rio Branco (AC),2022,Total,Total,Total,1212.00,1212.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2704302,Maceió (AL),2022,Total,Total,Total,1212.00,1212.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1600303,Macapá (AP),2022,Total,Total,Total,1200.00,1200.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1302603,Manaus (AM),2022,Total,Total,Total,1200.00,1200.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2927408,Salvador (BA),2022,Total,Total,Total,1212.00,1212.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2304400,Fortaleza (CE),2022,Total,Total,Total,1212.00,1212.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,5300108,Brasília (DF),2022,Total,Total,Total,1500.00,1500.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,3205309,Vitória (ES),2022,Total,Total,Total,1800.00,1800.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,5208707,Goiânia (GO),2022,Total,Total,Total,1500.00,1500.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2111300,São Luís (MA),2022,Total,Total,Total,1212.00,1212.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,5103403,Cuiabá (MT),2022,Total,Total,Total,1500.00,1500.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,5002704,Campo Grande (MS),2022,Total,Total,Total,1360.00,1360.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,3106200,Belo Horizonte (MG),2022,Total,Total,Total,1500.00,1500.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1501402,Belém (PA),2022,Total,Total,Total,1200.00,1200.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2507507,João Pessoa (PB),2022,Total,Total,Total,1212.00,1212.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,4106902,Curitiba (PR),2022,Total,Total,Total,2000.00,2000.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2611606,Recife (PE),2022,Total,Total,Total,1212.00,1212.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2211001,Teresina (PI),2022,Total,Total,Total,1212.00,1212.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,3304557,Rio de Janeiro (RJ),2022,Total,Total,Total,1250.00,1250.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2408102,Natal (RN),2022,Total,Total,Total,1212.00,1212.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,4314902,Porto Alegre (RS),2022,Total,Total,Total,1900.00,1900.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1100205,Porto Velho (RO),2022,Total,Total,Total,1200.00,1200.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1400100,Boa Vista (RR),2022,Total,Total,Total,1200.00,1200.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,4205407,Florianópolis (SC),2022,Total,Total,Total,2100.00,2100.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,3550308,São Paulo (SP),2022,Total,Total,Total,1500.00,1500.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2800308,Aracaju (SE),2022,Total,Total,Total,1212.00,1212.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1721000,Palmas (TO),2022,Total,Total,Total,1500.00,1500.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Brasil,1,Brasil,2022,Total,Total,14 a 17 anos,-,0.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1200401,Rio Branco (AC),2022,Total,Total,14 a 17 anos,-,0.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2704302,Maceió (AL),2022,Total,Total,14 a 17 anos,-,0.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1600303,Macapá (AP),2022,Total,Total,14 a 17 anos,-,0.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1302603,Manaus (AM),2022,Total,Total,14 a 17 anos,-,0.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2927408,Salvador (BA),2022,Total,Total,14 a 17 anos,-,0.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2304400,Fortaleza (CE),2022,Total,Total,14 a 17 anos,-,0.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,5300108,Brasília (DF),2022,Total,Total,14 a 17 anos,-,0.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,3205309,Vitória (ES),2022,Total,Total,14 a 17 anos,-,0.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,5208707,Goiânia (GO),2022,Total,Total,14 a 17 anos,-,0.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2111300,São Luís (MA),2022,Total,Total,14 a 17 anos,-,0.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,5103403,Cuiabá (MT),2022,Total,Total,14 a 17 anos,-,0.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,5002704,Campo Grande (MS),2022,Total,Total,14 a 17 anos,-,0.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,3106200,Belo Horizonte (MG),2022,Total,Total,14 a 17 anos,-,0.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1501402,Belém (PA),2022,Total,Total,14 a 17 anos,-,0.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2507507,João Pessoa (PB),2022,Total,Total,14 a 17 anos,-,0.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,4106902,Curitiba (PR),2022,Total,Total,14 a 17 anos,-,0.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2611606,Recife (PE),2022,Total,Total,14 a 17 anos,-,0.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2211001,Teresina (PI),2022,Total,Total,14 a 17 anos,-,0.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,3304557,Rio de Janeiro (RJ),2022,Total,Total,14 a 17 anos,-,0.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2408102,Natal (RN),2022,Total,Total,14 a 17 anos,-,0.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,4314902,Porto Alegre (RS),2022,Total,Total,14 a 17 anos,-,0.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1100205,Porto Velho (RO),2022,Total,Total,14 a 17 anos,-,0.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1400100,Boa Vista (RR),2022,Total,Total,14 a 17 anos,-,0.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,4205407,Florianópolis (SC),2022,Total,Total,14 a 17 anos,-,0.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,3550308,São Paulo (SP),2022,Total,Total,14 a 17 anos,-,0.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2800308,Aracaju (SE),2022,Total,Total,14 a 17 anos,-,0.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1721000,Palmas (TO),2022,Total,Total,14 a 17 anos,-,0.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Brasil,1,Brasil,2022,Total,Total,18 a 24 anos,600.00,600.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1200401,Rio Branco (AC),2022,Total,Total,18 a 24 anos,500.00,500.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2704302,Maceió (AL),2022,Total,Total,18 a 24 anos,500.00,500.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1600303,Macapá (AP),2022,Total,Total,18 a 24 anos,150.00,150.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,1302603,Manaus (AM),2022,Total,Total,18 a 24 anos,100.00,100.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2927408,Salvador (BA),2022,Total,Total,18 a 24 anos,200.00,200.0
10299,13503,Valor do rendimento nominal mediano mensal das pessoas de 14 anos ou mais de idade,Reais,Município,2304400,Fortaleza (CE),2022,Total,Total,18 a 24 anos,550.00,550.0
