tabela,variavel_id,variavel,unidade,nivel,localidade_id,localidade,periodo,Serviços prestados às famílias,valor_original,valor
2613,657,Custo das mercadorias revendidas,Mil Reais,Brasil,1,Brasil,2023,"1.3 Atividades culturais, recreativas e esportivas",342533,342533.0
2613,657,Custo das mercadorias revendidas,Mil Reais,Brasil,1,Brasil,2019,2.2 Serviços de alimentação,1248354,1248354.0
2613,657,Custo das mercadorias revendidas,Mil Reais,Brasil,1,Brasil,2020,2.2 Serviços de alimentação,1353042,1353042.0
2613,657,Custo das mercadorias revendidas,Mil Reais,Brasil,1,Brasil,2021,2.2 Serviços de alimentação,1634807,1634807.0
2613,657,Custo das mercadorias revendidas,Mil Reais,Brasil,1,Brasil,2022,2.2 Serviços de alimentação,2621337,2621337.0
2613,657,Custo das mercadorias revendidas,Mil Reais,Brasil,1,Brasil,2023,2.2 Serviços de alimentação,3886057,3886057.0
2613,657,Custo das mercadorias revendidas,Mil Reais,Brasil,1,Brasil,2019,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,856518,856518.0
2613,657,Custo das mercadorias revendidas,Mil Reais,Brasil,1,Brasil,2020,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,958559,958559.0
2613,657,Custo das mercadorias revendidas,Mil Reais,Brasil,1,Brasil,2021,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,1130824,1130824.0
2613,657,Custo das mercadorias revendidas,Mil Reais,Brasil,1,Brasil,2022,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,1703532,1703532.0
2613,657,Custo das mercadorias revendidas,Mil Reais,Brasil,1,Brasil,2023,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,2531445,2531445.0
2613,657,Custo das mercadorias revendidas,Mil Reais,Brasil,1,Brasil,2019,"2.3 Atividades culturais, recreativas e esportivas",76525,76525.0
2613,657,Custo das mercadorias revendidas,Mil Reais,Brasil,1,Brasil,2020,"2.3 Atividades culturais, recreativas e esportivas",30450,30450.0
2613,657,Custo das mercadorias revendidas,Mil Reais,Brasil,1,Brasil,2021,"2.3 Atividades culturais, recreativas e esportivas",59265,59265.0
2613,657,Custo das mercadorias revendidas,Mil Reais,Brasil,1,Brasil,2022,"2.3 Atividades culturais, recreativas e esportivas",147322,147322.0
2613,657,Custo das mercadorias revendidas,Mil Reais,Brasil,1,Brasil,2023,"2.3 Atividades culturais, recreativas e esportivas",139037,139037.0
2613,649,Combustíveis e lubrificantes,Mil Reais,Brasil,1,Brasil,2019,1. Total,811170,811170.0
2613,649,Combustíveis e lubrificantes,Mil Reais,Brasil,1,Brasil,2020,1. Total,664554,664554.0
2613,649,Combustíveis e lubrificantes,Mil Reais,Brasil,1,Brasil,2021,1. Total,945290,945290.0
2613,649,Combustíveis e lubrificantes,Mil Reais,Brasil,1,Brasil,2022,1. Total,1253722,1253722.0
2613,649,Combustíveis e lubrificantes,Mil Reais,Brasil,1,Brasil,2023,1. Total,1358452,1358452.0
2613,649,Combustíveis e lubrificantes,Mil Reais,Brasil,1,Brasil,2019,1.2 Serviços de alimentação,392397,392397.0
2613,649,Combustíveis e lubrificantes,Mil Reais,Brasil,1,Brasil,2020,1.2 Serviços de alimentação,213877,213877.0
2613,649,Combustíveis e lubrificantes,Mil Reais,Brasil,1,Brasil,2021,1.2 Serviços de alimentação,366674,366674.0
2613,649,Combustíveis e lubrificantes,Mil Reais,Brasil,1,Brasil,2022,1.2 Serviços de alimentação,552316,552316.0
2613,649,Combustíveis e lubrificantes,Mil Reais,Brasil,1,Brasil,2023,1.2 Serviços de alimentação,572822,572822.0
2613,649,Combustíveis e lubrificantes,Mil Reais,Brasil,1,Brasil,2019,"1.3 Atividades culturais, recreativas e esportivas",44056,44056.0
2613,649,Combustíveis e lubrificantes,Mil Reais,Brasil,1,Brasil,2020,"1.3 Atividades culturais, recreativas e esportivas",38327,38327.0
2613,649,Combustíveis e lubrificantes,Mil Reais,Brasil,1,Brasil,2021,"1.3 Atividades culturais, recreativas e esportivas",38061,38061.0
2613,649,Combustíveis e lubrificantes,Mil Reais,Brasil,1,Brasil,2022,"1.3 Atividades culturais, recreativas e esportivas",74961,74961.0
2613,649,Combustíveis e lubrificantes,Mil Reais,Brasil,1,Brasil,2023,"1.3 Atividades culturais, recreativas e esportivas",95814,95814.0
2613,649,Combustíveis e lubrificantes,Mil Reais,Brasil,1,Brasil,2019,2.2 Serviços de alimentação,193605,193605.0
2613,649,Combustíveis e lubrificantes,Mil Reais,Brasil,1,Brasil,2020,2.2 Serviços de alimentação,137625,137625.0
2613,649,Combustíveis e lubrificantes,Mil Reais,Brasil,1,Brasil,2021,2.2 Serviços de alimentação,192888,192888.0
2613,649,Combustíveis e lubrificantes,Mil Reais,Brasil,1,Brasil,2022,2.2 Serviços de alimentação,265267,265267.0
2613,649,Combustíveis e lubrificantes,Mil Reais,Brasil,1,Brasil,2023,2.2 Serviços de alimentação,292421,292421.0
2613,649,Combustíveis e lubrificantes,Mil Reais,Brasil,1,Brasil,2019,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,123919,123919.0
2613,649,Combustíveis e lubrificantes,Mil Reais,Brasil,1,Brasil,2020,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,76450,76450.0
2613,649,Combustíveis e lubrificantes,Mil Reais,Brasil,1,Brasil,2021,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,122442,122442.0
2613,649,Combustíveis e lubrificantes,Mil Reais,Brasil,1,Brasil,2022,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,147945,147945.0
2613,649,Combustíveis e lubrificantes,Mil Reais,Brasil,1,Brasil,2023,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,161821,161821.0
2613,649,Combustíveis e lubrificantes,Mil Reais,Brasil,1,Brasil,2019,"2.3 Atividades culturais, recreativas e esportivas",16582,16582.0
2613,649,Combustíveis e lubrificantes,Mil Reais,Brasil,1,Brasil,2020,"2.3 Atividades culturais, recreativas e esportivas",8981,8981.0
2613,649,Combustíveis e lubrificantes,Mil Reais,Brasil,1,Brasil,2021,"2.3 Atividades culturais, recreativas e esportivas",13809,13809.0
2613,649,Combustíveis e lubrificantes,Mil Reais,Brasil,1,Brasil,2022,"2.3 Atividades culturais, recreativas e esportivas",33435,33435.0
2613,649,Combustíveis e lubrificantes,Mil Reais,Brasil,1,Brasil,2023,"2.3 Atividades culturais, recreativas e esportivas",43089,43089.0
2613,1569,Outros custos,Mil Reais,Brasil,1,Brasil,2019,1. Total,2384598,2384598.0
2613,1569,Outros custos,Mil Reais,Brasil,1,Brasil,2020,1. Total,1859286,1859286.0
2613,1569,Outros custos,Mil Reais,Brasil,1,Brasil,2021,1. Total,2562809,2562809.0
2613,1569,Outros custos,Mil Reais,Brasil,1,Brasil,2022,1. Total,3513124,3513124.0
2613,1569,Outros custos,Mil Reais,Brasil,1,Brasil,2023,1. Total,3019737,3019737.0
2613,1569,Outros custos,Mil Reais,Brasil,1,Brasil,2019,1.2 Serviços de alimentação,2153380,2153380.0
2613,1569,Outros custos,Mil Reais,Brasil,1,Brasil,2020,1.2 Serviços de alimentação,1720093,1720093.0
2613,1569,Outros custos,Mil Reais,Brasil,1,Brasil,2021,1.2 Serviços de alimentação,2377119,2377119.0
2613,1569,Outros custos,Mil Reais,Brasil,1,Brasil,2022,1.2 Serviços de alimentação,2986467,2986467.0
2613,1569,Outros custos,Mil Reais,Brasil,1,Brasil,2023,1.2 Serviços de alimentação,2630657,2630657.0
2613,1569,Outros custos,Mil Reais,Brasil,1,Brasil,2019,"1.3 Atividades culturais, recreativas e esportivas",17733,17733.0
2613,1569,Outros custos,Mil Reais,Brasil,1,Brasil,2020,"1.3 Atividades culturais, recreativas e esportivas",18877,18877.0
2613,1569,Outros custos,Mil Reais,Brasil,1,Brasil,2021,"1.3 Atividades culturais, recreativas e esportivas",17612,17612.0
2613,1569,Outros custos,Mil Reais,Brasil,1,Brasil,2022,"1.3 Atividades culturais, recreativas e esportivas",30484,30484.0
2613,1569,Outros custos,Mil Reais,Brasil,1,Brasil,2023,"1.3 Atividades culturais, recreativas e esportivas",157924,157924.0
2613,1569,Outros custos,Mil Reais,Brasil,1,Brasil,2019,2.2 Serviços de alimentação,924789,924789.0
2613,1569,Outros custos,Mil Reais,Brasil,1,Brasil,2020,2.2 Serviços de alimentação,708679,708679.0
2613,1569,Outros custos,Mil Reais,Brasil,1,Brasil,2021,2.2 Serviços de alimentação,999641,999641.0
2613,1569,Outros custos,Mil Reais,Brasil,1,Brasil,2022,2.2 Serviços de alimentação,1311557,1311557.0
2613,1569,Outros custos,Mil Reais,Brasil,1,Brasil,2023,2.2 Serviços de alimentação,1707856,1707856.0
2613,1569,Outros custos,Mil Reais,Brasil,1,Brasil,2019,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,347603,347603.0
2613,1569,Outros custos,Mil Reais,Brasil,1,Brasil,2020,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,237837,237837.0
2613,1569,Outros custos,Mil Reais,Brasil,1,Brasil,2021,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,399432,399432.0
2613,1569,Outros custos,Mil Reais,Brasil,1,Brasil,2022,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,540739,540739.0
2613,1569,Outros custos,Mil Reais,Brasil,1,Brasil,2023,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,720822,720822.0
2613,1569,Outros custos,Mil Reais,Brasil,1,Brasil,2019,"2.3 Atividades culturais, recreativas e esportivas",11194,11194.0
2613,1569,Outros custos,Mil Reais,Brasil,1,Brasil,2020,"2.3 Atividades culturais, recreativas e esportivas",7383,7383.0
2613,1569,Outros custos,Mil Reais,Brasil,1,Brasil,2021,"2.3 Atividades culturais, recreativas e esportivas",13250,13250.0
2613,1569,Outros custos,Mil Reais,Brasil,1,Brasil,2022,"2.3 Atividades culturais, recreativas e esportivas",23650,23650.0
2613,1569,Outros custos,Mil Reais,Brasil,1,Brasil,2023,"2.3 Atividades culturais, recreativas e esportivas",96152,96152.0
