tabela,variavel_id,variavel,unidade,nivel,localidade_id,localidade,periodo,Sexo,valor_original,valor
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,3304557,Rio de Janeiro (RJ),202502,Total,4.8,4.8
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,3304557,Rio de Janeiro (RJ),202503,Total,4.3,4.3
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,3304557,Rio de Janeiro (RJ),202504,Total,5.8,5.8
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,3304557,Rio de Janeiro (RJ),202601,Total,9.7,9.7
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,3304557,Rio de Janeiro (RJ),202602,Total,3.6,3.6
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,2408102,Natal (RN),202403,Total,12.1,12.1
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,2408102,Natal (RN),202404,Total,8.9,8.9
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,2408102,Natal (RN),202501,Total,13.2,13.2
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,2408102,Natal (RN),202502,Total,12.4,12.4
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,2408102,Natal (RN),202503,Total,9.4,9.4
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,2408102,Natal (RN),202504,Total,10.0,10.0
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,2408102,Natal (RN),202601,Total,9.1,9.1
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,2408102,Natal (RN),202602,Total,8.7,8.7
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,4314902,Porto Alegre (RS),202403,Total,5.8,5.8
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,4314902,Porto Alegre (RS),202404,Total,6.3,6.3
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,4314902,Porto Alegre (RS),202501,Total,4.6,4.6
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,4314902,Porto Alegre (RS),202502,Total,4.6,4.6
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,4314902,Porto Alegre (RS),202503,Total,4.8,4.8
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,4314902,Porto Alegre (RS),202504,Total,4.6,4.6
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,4314902,Porto Alegre (RS),202601,Total,5.3,5.3
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,4314902,Porto Alegre (RS),202602,Total,5.7,5.7
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,1100205,Porto Velho (RO),202403,Total,4.4,4.4
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,1100205,Porto Velho (RO),202404,Total,5.4,5.4
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,1100205,Porto Velho (RO),202501,Total,5.9,5.9
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,1100205,Porto Velho (RO),202502,Total,6.7,6.7
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,1100205,Porto Velho (RO),202503,Total,10.1,10.1
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,1100205,Porto Velho (RO),202504,Total,7.6,7.6
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,1100205,Porto Velho (RO),202601,Total,7.3,7.3
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,1100205,Porto Velho (RO),202602,Total,7.4,7.4
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,1400100,Boa Vista (RR),202403,Total,5.8,5.8
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,1400100,Boa Vista (RR),202404,Total,6.3,6.3
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,1400100,Boa Vista (RR),202501,Total,6.7,6.7
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,1400100,Boa Vista (RR),202502,Total,6.3,6.3
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,1400100,Boa Vista (RR),202503,Total,7.6,7.6
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,1400100,Boa Vista (RR),202504,Total,6.8,6.8
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,1400100,Boa Vista (RR),202601,Total,7.5,7.5
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,1400100,Boa Vista (RR),202602,Total,9.2,9.2
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,4205407,Florianópolis (SC),202403,Total,7.4,7.4
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,4205407,Florianópolis (SC),202404,Total,6.1,6.1
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,4205407,Florianópolis (SC),202501,Total,8.2,8.2
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,4205407,Florianópolis (SC),202502,Total,6.9,6.9
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,4205407,Florianópolis (SC),202503,Total,7.2,7.2
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,4205407,Florianópolis (SC),202504,Total,7.1,7.1
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,4205407,Florianópolis (SC),202601,Total,6.0,6.0
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,4205407,Florianópolis (SC),202602,Total,5.7,5.7
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,3550308,São Paulo (SP),202403,Total,5.1,5.1
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,3550308,São Paulo (SP),202404,Total,4.8,4.8
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,3550308,São Paulo (SP),202501,Total,5.2,5.2
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,3550308,São Paulo (SP),202502,Total,5.0,5.0
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,3550308,São Paulo (SP),202503,Total,4.8,4.8
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,3550308,São Paulo (SP),202504,Total,4.2,4.2
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,3550308,São Paulo (SP),202601,Total,4.9,4.9
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,3550308,São Paulo (SP),202602,Total,5.2,5.2
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,2800308,Aracaju (SE),202403,Total,10.7,10.7
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,2800308,Aracaju (SE),202404,Total,10.4,10.4
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,2800308,Aracaju (SE),202501,Total,9.9,9.9
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,2800308,Aracaju (SE),202502,Total,9.5,9.5
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,2800308,Aracaju (SE),202503,Total,10.0,10.0
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,2800308,Aracaju (SE),202504,Total,8.5,8.5
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,2800308,Aracaju (SE),202601,Total,8.4,8.4
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,2800308,Aracaju (SE),202602,Total,9.9,9.9
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,1721000,Palmas (TO),202403,Total,5.6,5.6
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,1721000,Palmas (TO),202404,Total,7.1,7.1
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,1721000,Palmas (TO),202501,Total,11.0,11.0
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,1721000,Palmas (TO),202502,Total,6.5,6.5
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,1721000,Palmas (TO),202503,Total,6.8,6.8
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,1721000,Palmas (TO),202504,Total,8.5,8.5
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,1721000,Palmas (TO),202601,Total,8.3,8.3
5436,5942,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido no trabalho principal",%,Município,1721000,Palmas (TO),202602,Total,6.7,6.7
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Brasil,1,Brasil,202403,Total,3560,3560.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Brasil,1,Brasil,202404,Total,3694,3694.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Brasil,1,Brasil,202501,Total,3929,3929.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Brasil,1,Brasil,202502,Total,3655,3655.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Brasil,1,Brasil,202503,Total,3680,3680.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Brasil,1,Brasil,202504,Total,3857,3857.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Brasil,1,Brasil,202601,Total,4112,4112.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Brasil,1,Brasil,202602,Total,3770,3770.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,1200401,Rio Branco (AC),202403,Total,3219,3219.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,1200401,Rio Branco (AC),202404,Total,3170,3170.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,1200401,Rio Branco (AC),202501,Total,3496,3496.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,1200401,Rio Branco (AC),202502,Total,2979,2979.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,1200401,Rio Branco (AC),202503,Total,3367,3367.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,1200401,Rio Branco (AC),202504,Total,3594,3594.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,1200401,Rio Branco (AC),202601,Total,3563,3563.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,1200401,Rio Branco (AC),202602,Total,3838,3838.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,2704302,Maceió (AL),202403,Total,2990,2990.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,2704302,Maceió (AL),202404,Total,3347,3347.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,2704302,Maceió (AL),202501,Total,3707,3707.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,2704302,Maceió (AL),202502,Total,3297,3297.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,2704302,Maceió (AL),202503,Total,3400,3400.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,2704302,Maceió (AL),202504,Total,3665,3665.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,2704302,Maceió (AL),202601,Total,3654,3654.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,2704302,Maceió (AL),202602,Total,3303,3303.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,1600303,Macapá (AP),202403,Total,3354,3354.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,1600303,Macapá (AP),202404,Total,3405,3405.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,1600303,Macapá (AP),202501,Total,3494,3494.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,1600303,Macapá (AP),202502,Total,3440,3440.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,1600303,Macapá (AP),202503,Total,3655,3655.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,1600303,Macapá (AP),202504,Total,3951,3951.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,1600303,Macapá (AP),202601,Total,3962,3962.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,1600303,Macapá (AP),202602,Total,3418,3418.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,1302603,Manaus (AM),202403,Total,3057,3057.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,1302603,Manaus (AM),202404,Total,3254,3254.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,1302603,Manaus (AM),202501,Total,3309,3309.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,1302603,Manaus (AM),202502,Total,2950,2950.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,1302603,Manaus (AM),202503,Total,3218,3218.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,1302603,Manaus (AM),202504,Total,3441,3441.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,1302603,Manaus (AM),202601,Total,3694,3694.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,1302603,Manaus (AM),202602,Total,3288,3288.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,2927408,Salvador (BA),202403,Total,2964,2964.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,2927408,Salvador (BA),202404,Total,3155,3155.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,2927408,Salvador (BA),202501,Total,3273,3273.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,2927408,Salvador (BA),202502,Total,3261,3261.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,2927408,Salvador (BA),202503,Total,3369,3369.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,2927408,Salvador (BA),202504,Total,3356,3356.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,2927408,Salvador (BA),202601,Total,3965,3965.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,2927408,Salvador (BA),202602,Total,3554,3554.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,2304400,Fortaleza (CE),202403,Total,3510,3510.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,2304400,Fortaleza (CE),202404,Total,3560,3560.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,2304400,Fortaleza (CE),202501,Total,3824,3824.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,2304400,Fortaleza (CE),202502,Total,3532,3532.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,2304400,Fortaleza (CE),202503,Total,3678,3678.0
5436,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",Reais,Município,2304400,Fortaleza (CE),202504,Total,3785,3785.0
