tabela,variavel_id,variavel,unidade,nivel,localidade_id,localidade,periodo,"Geral, grupo, subgrupo, item e subitem",valor_original,valor
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202403,1201.Alimentação fora do domicílio,3.55,3.55
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202404,1201.Alimentação fora do domicílio,3.33,3.33
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202405,1201.Alimentação fora do domicílio,4.19,4.19
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202406,1201.Alimentação fora do domicílio,3.45,3.45
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202407,1201.Alimentação fora do domicílio,3.63,3.63
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202408,1201.Alimentação fora do domicílio,3.85,3.85
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202409,1201.Alimentação fora do domicílio,4.65,4.65
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202410,1201.Alimentação fora do domicílio,4.61,4.61
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202411,1201.Alimentação fora do domicílio,5.27,5.27
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202412,1201.Alimentação fora do domicílio,4.42,4.42
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202501,1201.Alimentação fora do domicílio,4.50,4.5
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202502,1201.Alimentação fora do domicílio,5.14,5.14
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202503,1201.Alimentação fora do domicílio,5.23,5.23
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202504,1201.Alimentação fora do domicílio,6.00,6.0
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202505,1201.Alimentação fora do domicílio,4.70,4.7
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202506,1201.Alimentação fora do domicílio,5.23,5.23
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202507,1201.Alimentação fora do domicílio,5.63,5.63
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202508,1201.Alimentação fora do domicílio,6.30,6.3
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202509,1201.Alimentação fora do domicílio,6.65,6.65
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202510,1201.Alimentação fora do domicílio,6.41,6.41
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202511,1201.Alimentação fora do domicílio,6.32,6.32
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202512,1201.Alimentação fora do domicílio,6.94,6.94
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202601,1201.Alimentação fora do domicílio,7.19,7.19
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202602,1201.Alimentação fora do domicílio,6.60,6.6
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202603,1201.Alimentação fora do domicílio,6.57,6.57
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202604,1201.Alimentação fora do domicílio,6.51,6.51
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202605,1201.Alimentação fora do domicílio,7.35,7.35
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202606,1201.Alimentação fora do domicílio,7.27,7.27
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202607,1201.Alimentação fora do domicílio,7.24,7.24
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2301,Fortaleza - CE,202608,1201.Alimentação fora do domicílio,6.85,6.85
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2601,Recife - PE,202309,1201.Alimentação fora do domicílio,6.96,6.96
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2601,Recife - PE,202310,1201.Alimentação fora do domicílio,6.70,6.7
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2601,Recife - PE,202311,1201.Alimentação fora do domicílio,6.53,6.53
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2601,Recife - PE,202312,1201.Alimentação fora do domicílio,6.82,6.82
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2601,Recife - PE,202401,1201.Alimentação fora do domicílio,6.32,6.32
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2601,Recife - PE,202402,1201.Alimentação fora do domicílio,6.15,6.15
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2601,Recife - PE,202403,1201.Alimentação fora do domicílio,6.22,6.22
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2601,Recife - PE,202404,1201.Alimentação fora do domicílio,5.72,5.72
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2601,Recife - PE,202405,1201.Alimentação fora do domicílio,6.77,6.77
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2601,Recife - PE,202406,1201.Alimentação fora do domicílio,6.32,6.32
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2601,Recife - PE,202407,1201.Alimentação fora do domicílio,6.28,6.28
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2601,Recife - PE,202408,1201.Alimentação fora do domicílio,5.76,5.76
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2601,Recife - PE,202409,1201.Alimentação fora do domicílio,5.94,5.94
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2601,Recife - PE,202410,1201.Alimentação fora do domicílio,6.90,6.9
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2601,Recife - PE,202411,1201.Alimentação fora do domicílio,7.11,7.11
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2601,Recife - PE,202412,1201.Alimentação fora do domicílio,7.65,7.65
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2601,Recife - PE,202501,1201.Alimentação fora do domicílio,8.16,8.16
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2601,Recife - PE,202502,1201.Alimentação fora do domicílio,7.72,7.72
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2601,Recife - PE,202503,1201.Alimentação fora do domicílio,6.84,6.84
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2601,Recife - PE,202504,1201.Alimentação fora do domicílio,7.30,7.3
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2601,Recife - PE,202505,1201.Alimentação fora do domicílio,7.06,7.06
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2601,Recife - PE,202506,1201.Alimentação fora do domicílio,7.26,7.26
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2601,Recife - PE,202507,1201.Alimentação fora do domicílio,7.81,7.81
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2601,Recife - PE,202508,1201.Alimentação fora do domicílio,8.12,8.12
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2601,Recife - PE,202509,1201.Alimentação fora do domicílio,8.17,8.17
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2601,Recife - PE,202510,1201.Alimentação fora do domicílio,7.21,7.21
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2601,Recife - PE,202511,1201.Alimentação fora do domicílio,6.84,6.84
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2601,Recife - PE,202512,1201.Alimentação fora do domicílio,6.51,6.51
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2601,Recife - PE,202601,1201.Alimentação fora do domicílio,6.14,6.14
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2601,Recife - PE,202602,1201.Alimentação fora do domicílio,6.54,6.54
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2601,Recife - PE,202603,1201.Alimentação fora do domicílio,6.53,6.53
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2601,Recife - PE,202604,1201.Alimentação fora do domicílio,5.97,5.97
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2601,Recife - PE,202605,1201.Alimentação fora do domicílio,5.98,5.98
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2601,Recife - PE,202606,1201.Alimentação fora do domicílio,6.74,6.74
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2601,Recife - PE,202607,1201.Alimentação fora do domicílio,5.46,5.46
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2601,Recife - PE,202608,1201.Alimentação fora do domicílio,5.08,5.08
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2901,Salvador - BA,202309,1201.Alimentação fora do domicílio,5.12,5.12
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2901,Salvador - BA,202310,1201.Alimentação fora do domicílio,5.19,5.19
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2901,Salvador - BA,202311,1201.Alimentação fora do domicílio,4.76,4.76
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2901,Salvador - BA,202312,1201.Alimentação fora do domicílio,3.46,3.46
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2901,Salvador - BA,202401,1201.Alimentação fora do domicílio,2.87,2.87
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2901,Salvador - BA,202402,1201.Alimentação fora do domicílio,3.35,3.35
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2901,Salvador - BA,202403,1201.Alimentação fora do domicílio,3.48,3.48
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2901,Salvador - BA,202404,1201.Alimentação fora do domicílio,2.76,2.76
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2901,Salvador - BA,202405,1201.Alimentação fora do domicílio,2.80,2.8
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2901,Salvador - BA,202406,1201.Alimentação fora do domicílio,3.06,3.06
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2901,Salvador - BA,202407,1201.Alimentação fora do domicílio,2.95,2.95
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2901,Salvador - BA,202408,1201.Alimentação fora do domicílio,3.38,3.38
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2901,Salvador - BA,202409,1201.Alimentação fora do domicílio,3.07,3.07
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2901,Salvador - BA,202410,1201.Alimentação fora do domicílio,3.31,3.31
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2901,Salvador - BA,202411,1201.Alimentação fora do domicílio,4.00,4.0
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2901,Salvador - BA,202412,1201.Alimentação fora do domicílio,4.99,4.99
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2901,Salvador - BA,202501,1201.Alimentação fora do domicílio,5.56,5.56
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2901,Salvador - BA,202502,1201.Alimentação fora do domicílio,5.71,5.71
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2901,Salvador - BA,202503,1201.Alimentação fora do domicílio,5.92,5.92
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2901,Salvador - BA,202504,1201.Alimentação fora do domicílio,7.02,7.02
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2901,Salvador - BA,202505,1201.Alimentação fora do domicílio,6.60,6.6
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2901,Salvador - BA,202506,1201.Alimentação fora do domicílio,6.90,6.9
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2901,Salvador - BA,202507,1201.Alimentação fora do domicílio,7.72,7.72
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2901,Salvador - BA,202508,1201.Alimentação fora do domicílio,7.70,7.7
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2901,Salvador - BA,202509,1201.Alimentação fora do domicílio,8.28,8.28
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2901,Salvador - BA,202510,1201.Alimentação fora do domicílio,7.63,7.63
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2901,Salvador - BA,202511,1201.Alimentação fora do domicílio,8.06,8.06
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2901,Salvador - BA,202512,1201.Alimentação fora do domicílio,7.78,7.78
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2901,Salvador - BA,202601,1201.Alimentação fora do domicílio,7.34,7.34
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2901,Salvador - BA,202602,1201.Alimentação fora do domicílio,6.74,6.74
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2901,Salvador - BA,202603,1201.Alimentação fora do domicílio,6.19,6.19
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2901,Salvador - BA,202604,1201.Alimentação fora do domicílio,6.21,6.21
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2901,Salvador - BA,202605,1201.Alimentação fora do domicílio,6.84,6.84
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2901,Salvador - BA,202606,1201.Alimentação fora do domicílio,6.79,6.79
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2901,Salvador - BA,202607,1201.Alimentação fora do domicílio,6.20,6.2
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,2901,Salvador - BA,202608,1201.Alimentação fora do domicílio,6.55,6.55
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202309,1201.Alimentação fora do domicílio,6.78,6.78
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202310,1201.Alimentação fora do domicílio,6.66,6.66
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202311,1201.Alimentação fora do domicílio,6.59,6.59
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202312,1201.Alimentação fora do domicílio,5.71,5.71
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202401,1201.Alimentação fora do domicílio,5.89,5.89
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202402,1201.Alimentação fora do domicílio,6.05,6.05
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202403,1201.Alimentação fora do domicílio,5.21,5.21
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202404,1201.Alimentação fora do domicílio,5.00,5.0
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202405,1201.Alimentação fora do domicílio,4.64,4.64
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202406,1201.Alimentação fora do domicílio,4.84,4.84
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202407,1201.Alimentação fora do domicílio,4.64,4.64
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202408,1201.Alimentação fora do domicílio,4.52,4.52
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202409,1201.Alimentação fora do domicílio,5.03,5.03
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202410,1201.Alimentação fora do domicílio,5.06,5.06
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202411,1201.Alimentação fora do domicílio,6.09,6.09
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202412,1201.Alimentação fora do domicílio,6.95,6.95
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202501,1201.Alimentação fora do domicílio,7.05,7.05
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202502,1201.Alimentação fora do domicílio,6.90,6.9
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202503,1201.Alimentação fora do domicílio,7.18,7.18
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202504,1201.Alimentação fora do domicílio,7.49,7.49
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202505,1201.Alimentação fora do domicílio,7.96,7.96
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202506,1201.Alimentação fora do domicílio,7.79,7.79
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202507,1201.Alimentação fora do domicílio,8.19,8.19
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202508,1201.Alimentação fora do domicílio,8.78,8.78
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202509,1201.Alimentação fora do domicílio,8.79,8.79
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202510,1201.Alimentação fora do domicílio,9.14,9.14
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202511,1201.Alimentação fora do domicílio,7.73,7.73
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202512,1201.Alimentação fora do domicílio,7.78,7.78
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202601,1201.Alimentação fora do domicílio,7.39,7.39
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202602,1201.Alimentação fora do domicílio,8.31,8.31
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202603,1201.Alimentação fora do domicílio,8.86,8.86
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202604,1201.Alimentação fora do domicílio,8.26,8.26
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202605,1201.Alimentação fora do domicílio,7.61,7.61
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202606,1201.Alimentação fora do domicílio,7.34,7.34
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202607,1201.Alimentação fora do domicílio,6.97,6.97
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3101,Belo Horizonte - MG,202608,1201.Alimentação fora do domicílio,6.75,6.75
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202309,1201.Alimentação fora do domicílio,8.87,8.87
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202310,1201.Alimentação fora do domicílio,8.17,8.17
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202311,1201.Alimentação fora do domicílio,7.71,7.71
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202312,1201.Alimentação fora do domicílio,7.68,7.68
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202401,1201.Alimentação fora do domicílio,7.23,7.23
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202402,1201.Alimentação fora do domicílio,7.21,7.21
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202403,1201.Alimentação fora do domicílio,6.65,6.65
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202404,1201.Alimentação fora do domicílio,6.25,6.25
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202405,1201.Alimentação fora do domicílio,6.49,6.49
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202406,1201.Alimentação fora do domicílio,6.29,6.29
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202407,1201.Alimentação fora do domicílio,5.57,5.57
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202408,1201.Alimentação fora do domicílio,5.41,5.41
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202409,1201.Alimentação fora do domicílio,5.02,5.02
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202410,1201.Alimentação fora do domicílio,5.22,5.22
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202411,1201.Alimentação fora do domicílio,5.01,5.01
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202412,1201.Alimentação fora do domicílio,5.53,5.53
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202501,1201.Alimentação fora do domicílio,7.30,7.3
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202502,1201.Alimentação fora do domicílio,7.93,7.93
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202503,1201.Alimentação fora do domicílio,8.02,8.02
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202504,1201.Alimentação fora do domicílio,9.28,9.28
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202505,1201.Alimentação fora do domicílio,8.61,8.61
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202506,1201.Alimentação fora do domicílio,8.47,8.47
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202507,1201.Alimentação fora do domicílio,9.03,9.03
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202508,1201.Alimentação fora do domicílio,9.44,9.44
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202509,1201.Alimentação fora do domicílio,9.81,9.81
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202510,1201.Alimentação fora do domicílio,10.35,10.35
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202511,1201.Alimentação fora do domicílio,10.09,10.09
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202512,1201.Alimentação fora do domicílio,9.31,9.31
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202601,1201.Alimentação fora do domicílio,8.22,8.22
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202602,1201.Alimentação fora do domicílio,7.82,7.82
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202603,1201.Alimentação fora do domicílio,7.10,7.1
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202604,1201.Alimentação fora do domicílio,6.18,6.18
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202605,1201.Alimentação fora do domicílio,7.01,7.01
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202606,1201.Alimentação fora do domicílio,7.09,7.09
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202607,1201.Alimentação fora do domicílio,7.42,7.42
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3201,Grande Vitória - ES,202608,1201.Alimentação fora do domicílio,6.97,6.97
7060,2265,IPCA - Variação acumulada em 12 meses,%,Região Metropolitana até 2020,3301,Rio de Janeiro - RJ,202309,1201.Alimentação fora do domicílio,3.72,3.72
